@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-27,29-35,37-44,46-55,58-59-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_fert_farm_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute logchl_A {low,medium,high}

@data
0.48752,0.667128,0.525598,-0.822743,0.711789,0.75981,0.617395,0.601602,0.134796,medium
0.483319,0.54391,0.424836,-0.339956,1.121005,1.287937,0.794096,0.665084,0.281036,medium
0.779908,0.488365,0.31482,0.86224,-0.670011,-0.743427,0.042709,0.791108,0,low
0.591557,0.550683,0.290193,-0.017649,-1.055057,-0.877114,-1.297934,0.865946,0.000858,medium
0.919859,0.378911,0.141612,-0.006387,-1.055057,-0.877114,-1.297934,0.791533,0,low
0.348929,0.67875,0.571136,-0.077369,-0.500728,-0.095939,0.958737,0.748494,0.075425,high
0.896686,0.420896,0.259722,0.112375,-1.055057,-0.877114,-1.297934,0.726643,0,low
0.931565,0.390483,0.178694,-0.179581,-1.055057,-0.877114,-1.297934,0.768408,0,low
0.487676,0.59045,0.588348,-1.006285,1.286703,1.582888,0.955638,0.612058,0.474643,medium
0.758955,0.36856,0.296805,0.44154,0.140175,-0.345974,0.691902,0.803513,0.132393,medium
0.684366,0.499765,0.290193,1.26133,1.269327,1.628889,1.200007,0.916124,0.376832,medium
0.511343,0.50615,0.259722,-0.982332,0.493521,0.633611,0.806902,0.89323,0.207943,low
0.755934,0.646368,0.427201,1.604788,0.554772,0.43363,0.818476,0.673615,0.323245,medium
0.911068,0.363329,0,-0.179581,-1.055057,-0.877114,0.829603,0.747307,0.109611,low
0.340967,0.400475,0.275856,-1.013889,-0.876763,-0.750229,-0.049366,0.735981,0.008584,low
0.129678,0.314355,0,0.315197,-1.055057,-0.877114,-1.297934,0.658114,0,low
0.833366,0.544169,0.40694,0.581396,-1.055057,-0.877114,-1.297934,0.752238,0,medium
0.21218,0.397571,0.207458,-2.093859,-0.578082,-0.643018,-0.269548,0.898725,0.02782,low
0.374195,0.721884,0.456432,-1.737881,-1.055057,-0.877114,-1.297934,0.507306,0.247161,low
0.20487,0.62856,0.419971,-2.140715,-0.976848,-0.848888,-0.640522,0.905387,0.01289,low
0.803998,0.480358,0.207458,1.920319,-0.606779,-0.46066,0.040919,0.756222,0.015822,low
0.070705,0.311171,0.193877,-0.750876,-1.054238,-0.876827,-0.993318,0.845617,0.000462,low
0.664355,0.401425,0.250829,1.766794,0.017778,-0.413082,0.783365,0.763043,0.131653,medium
0.707598,0.503379,0.250829,0.845775,0.829551,0.788953,1.023447,0.860755,0.180644,low
0.982122,0.422079,0.219743,-0.387978,1.329847,0.014156,0.932295,0.815414,0.135509,medium
0.009654,0.652792,0.577862,-1.075343,-1.055057,-0.877114,-1.297934,0.66586,0,medium
0.523626,0.482641,0.303094,-0.486015,-0.594734,-0.422782,0.209986,0.86227,0.050847,low
0.848945,0.476364,0.275856,0.233998,-0.547405,-0.219634,0.49306,0.689756,0.079459,medium
0.468033,0.677798,0.766201,-1.006285,1.291271,1.628517,0.89252,0.53714,0.293028,low
0.476262,0.418491,0.268042,0.624117,-0.987782,-0.858789,-0.722914,0.563842,0.00002,low
0.816453,0.50244,0.512984,0.602398,0.661204,0.619933,1.106338,0.69924,0.224293,high
0.575019,0.59045,0.389335,-0.302777,-1.055057,-0.877114,-1.297934,0.886385,0,low
0.9165,0.428553,0.193877,-0.006387,-0.129949,-0.416431,0.811784,0.760239,0.013247,low
0.885734,0.493806,0.207458,0.112375,-0.385574,-0.494382,0.096105,0.784412,0.031538,low
0.222748,0.601479,0.614398,-2.012052,-0.991366,-0.73906,-0.076267,0.902591,0.006696,medium
0.688841,0.501111,0.141612,0.788145,-0.137234,-0.250124,0.24282,0.884668,0.070736,low
0.601813,0.513728,0.605308,0.518736,0.873773,1.133772,0.724755,0.514357,0.471189,medium
0.89399,0.467393,0.178694,-0.131398,-1.041817,-0.871706,0.564523,0.774458,0.138019,low
0.590905,0.62796,0.473878,-0.017649,-0.730147,-0.723014,-0.301325,0.634168,0.008228,medium
0.551898,0.460978,0.34907,0.722665,-0.661269,-0.526494,0.497881,0.480149,0.09225,medium
0.442319,0.886432,0.808213,-1.320225,0.929452,0.937351,0.55977,0.522495,0.223045,high
0.475108,0.544555,0.582159,0.340712,1.009102,0.482154,0.959913,0.411521,0.438819,low
0.395762,0.768478,0.678365,-1.438718,1.197423,1.154939,0.626455,0.507276,0.449444,low
0.604601,0.456769,0.395474,0.478949,-1.055057,-0.877114,-1.297934,0.491435,0.024697,medium
0.759511,0.44243,0.268042,0.864399,-0.389414,0.619879,0.863143,0.69924,0.423063,low
0.120865,0.462617,0.275856,-1.337126,-1.005151,-0.840815,-0.837603,0.947456,0.006438,low
0.746368,0.567977,0.412311,-0.299107,0.334081,-0.32657,0.745978,0.771252,0.06649,low
0.930447,0.452095,0.275856,0.243336,-0.451208,-0.732507,0.22397,0.82319,0.013735,low
0.490297,0.519854,0.34907,0.691602,0.968839,0.363295,0.827464,0.398807,0.254094,medium
0.715518,0.556024,0.386152,0.096548,1.188416,0.795969,1.148372,0.749621,0.177798,medium
0.658047,0.385672,0.193877,1.740417,0.600804,0.059098,1.19032,0.615009,0.209125,low
0.715882,0.565348,0.480245,0.845775,0.562953,0.409093,0.859217,0.885367,0.161217,medium
0.614129,0.53586,0.268042,0.176345,1.199586,1.437276,1.097527,0.7921,0.470998,medium
0.313997,0.373553,0.193877,-1.065224,-1.055057,-0.877114,-1.297934,0.865228,0,low
0.858376,0.380641,0.230959,0.233998,-0.087239,0.208753,0.840544,0.71074,0.255639,low
0.92929,0.381779,0.193877,-0.006387,0.229958,0.154017,-0.002537,0.871424,0.024723,low
0.476602,0.542739,0.325568,-1.006285,0.15579,0.015404,0.273598,0.578025,0.100122,low
0.494432,0.537929,0.473878,0.624117,0.161219,0.06229,0.805066,0.442652,0.227297,medium
0.773652,0.525044,0.429524,0.414049,0.47151,0.158513,0.932252,0.833783,0.191777,medium
0.72488,0.436401,0.259722,1.314032,-1.055057,-0.877114,-1.297934,0.518557,0,low
0.593621,0.382344,0.089347,0.163458,-0.320304,-0.51124,0.192565,0.5583,0.01318,low
0.408795,0.477079,0.118111,-0.802367,-0.689745,-0.728047,-0.085771,0.610808,0.012817,low
0.629359,0.607876,0.587675,0.54498,1.179806,1.645828,1.127591,0.590749,0.582576,high
0.498814,0.569422,0.567241,0.241102,0.822667,0.560504,1.040999,0.334096,0.550642,medium
0.811887,0.588658,0.514183,0.48599,0.698225,0.884295,1.159552,0.760379,0.552029,medium
0.677343,0.517247,0.275856,1.912129,1.201044,1.515001,1.150275,0.847503,0.362576,low
0.818192,0.447835,0.268042,0.564535,0.597438,0.368149,1.048628,0.624134,0.285665,medium
0.524119,0.4618,0.118111,-0.486015,-0.746643,-0.609384,0.15984,0.906061,0.021943,medium
0.29941,0.343572,0.230959,-1.013889,-0.822374,-0.742248,-0.017581,0.912448,0.014514,low
0.288711,0.723937,0.739656,-2.238367,0.324301,0.456478,0.429014,0.522495,0.40178,low
0.223177,0.358538,0.283224,-2.105121,0.810026,1.422854,0.895947,0.940127,0.068749,low
0.917346,0.540227,0.401335,0.243336,0.25323,0.22948,0.968567,0.789755,0.12672,medium
0.529671,0.416858,0.309091,0.722665,-0.67168,-0.619681,0.429075,0.471592,0.050497,medium
0.034962,0.375368,0.161482,-0.532693,-1.055057,-0.877114,-1.297934,0.492602,0,low
0.711947,0.514407,0.141612,0.845775,-1.055057,-0.877114,-1.297934,0.82369,0.179277,low
0.480147,0.757147,0.692579,-0.659703,2.011389,2.715374,1.367137,0.562799,0.525621,high
0.593622,0.531313,0.63881,0.767787,0.935712,1.511013,0.662685,0.578025,0.675071,medium
0.784725,0.54036,0.118111,1.920319,-0.077708,0.357528,0.710619,0.65297,0.20855,low
0.448233,0.679467,0.569592,-1.496296,1.376988,1.522753,0.750903,0.428106,0.507435,medium
0.297674,0.322419,0.250829,-1.013889,-1.055057,-0.877114,-1.297934,0.908551,0,low
0.423613,0.660216,0.442644,-1.438718,1.004851,0.984287,0.579344,0.53714,0.15909,medium
0.809946,0.562981,0.178694,1.22361,0.113555,0.513704,0.712744,0.697049,0.192609,low
0.447304,0.738323,0.660483,-1.032071,0.958481,0.970735,0.647304,0.603069,0.112173,low
0.482022,0.622659,0.523394,-0.71287,1.436771,1.875926,1.165329,0.555071,0.561148,medium
0.578806,0.514913,0.283224,-0.302777,-1.055057,-0.877114,-1.297934,0.811454,0,medium
0.431444,0.539421,0.450702,-0.546424,1.35205,1.632828,0.933676,0.855198,0.124079,medium
0.091742,0.48772,0.395474,-1.631724,1.133102,1.036032,0.678871,0.910564,0.080225,medium
0.44342,0.670896,0.434047,-1.171984,1.102708,1.187182,0.735649,0.578025,0.386322,low
0.806929,0.372941,0.161482,1.954276,-0.214793,0.156903,0.725041,0.65558,0.206853,low
0.758826,0.412665,0.230959,0.790178,-0.10143,0.012259,0.692843,0.706991,0.34264,low
0.43988,0.651002,0.614945,0.35183,1.152389,1.015757,0.979447,0.320587,0.539852,high
0.631519,0.591042,0.268042,-0.321579,-1.055057,-0.877114,-1.297934,0.895566,0,low
0.925557,0.714775,0.581453,-0.006387,-0.145884,-0.530054,0.551771,0.842054,0.036907,medium
0.605937,0.490068,0.219743,0.142152,1.126541,1.081131,0.97718,0.901069,0.161481,low
0.917058,0.402837,0,-0.006387,-1.055057,-0.877114,-1.297934,0.760404,0,low
0.530483,0.595821,0.427201,-0.365564,1.434069,1.781917,1.175778,0.799514,0.530099,medium
0.689994,0.501872,0.193877,1.912129,0.937294,1.111478,0.996385,0.86593,0.061841,low
0.494836,0.577715,0.283224,-0.982332,1.208154,1.255835,0.817805,0.820225,0.116947,low
0.400011,0.49278,0.340176,-0.387519,0.174591,-0.285049,0.369425,0.59176,0.031465,medium
0.148764,0.293701,0.141612,-1.371216,-1.054129,-0.876149,-1.276241,0.86819,0.000106,low
0.923275,0.441776,0.207458,0.470312,-0.32045,-0.665017,0.348098,0.849987,0.01952,low
0.3259,0.394589,0.259722,-0.565089,-1.042104,-0.871981,-1.18279,0.92448,0.000515,low
0.046417,0.523497,0.478682,-0.532693,-0.981351,-0.862106,-0.345376,0.69621,0.000198,medium
0.212329,0.647934,0.716528,-1.423953,-1.055057,-0.877114,-1.297934,0.575363,0,medium
0.268308,0.430022,0.241277,-2.029338,-0.134838,-0.211879,0.46274,0.922926,0.072374,low
0.432771,0.670774,0.611625,-1.032071,0.788948,0.717091,0.640223,0.53077,0.208095,low
0.735558,0.375967,0.219743,0.609197,-0.613419,-0.713599,0.079482,0.646319,0.054974,low
0.17848,0.40606,0.193877,-2.510287,-0.335471,-0.320741,0.026959,0.923426,0.015181,low
0.907362,0.671383,0.652572,0.470312,0.117112,-0.220363,0.686807,0.801355,0.059973,medium
0.576125,0.736389,0.733274,0.812461,1.461739,1.476372,1.396158,0.640957,0.636698,high
0.10286,0.487071,0.511774,-1.558106,-0.285632,0.247968,0.314123,0.791467,0.036715,low
0.662421,0.57762,0.34907,1.912129,0.916203,0.699715,0.621837,0.857009,0.009747,medium
0.474643,0.622089,0.733055,-0.047426,1.777494,1.797445,1.105916,0.521299,0.397277,low
0.69634,0.375368,0.141612,1.187976,-0.466807,-0.700344,0.625365,0.858062,0.052874,low
0.741238,0.54036,0.392441,0.456115,0.768217,0.370534,1.053087,0.767291,0.088394,medium
0.433004,0.709346,0.626932,-1.320225,0.939658,0.944556,0.643275,0.497916,0.195132,high
0.318094,0.305651,0,-1.039427,-1.055057,-0.877114,-1.297934,0.891824,0,low
0.138731,0.45029,0.31482,-2.217515,1.469115,1.880379,1.224259,0.852662,0.668883,low
0.488173,0.563307,0.492106,0.383881,0.793424,0.233765,0.877643,0.468227,0.309992,medium
0.594213,0.524118,0.268042,-0.017649,-1.055057,-0.877114,-1.297934,0.872041,0.052068,low
0.615778,0.647733,0.657377,0.54498,0.975499,1.091984,0.79678,0.564869,0.126984,high
0.737539,0.694176,0.617111,-0.299107,0.831143,-0.229348,0.929181,0.704592,0.045458,high
0.927463,0.496228,0.230959,-0.006387,-1.055057,-0.877114,0.186786,0.806114,0.022452,low
0.616089,0.550804,0.424836,0.176345,0.714653,0.873397,1.108572,0.844952,0.440199,medium
0.02375,0.41394,0.193877,-1.075343,-1.055057,-0.877114,-1.297934,0.658437,0.000225,low
0.448278,0.482188,0.259722,0.387947,-1.055057,-0.877114,-1.297934,0.648774,0,low
0.228739,0.488793,0.389335,-1.694253,-1.055057,-0.877114,-1.297934,0.627476,0,low
0.6651,0.413092,0.320306,1.53318,0.254201,-0.478048,0.941478,0.718306,0.064839,medium
0.68199,0.527924,0.178694,0.788145,1.166099,1.396014,1.105059,0.952478,0.467617,low
0.510209,0.48772,0.275856,-1.006285,0.772527,1.167868,1.038478,0.828166,0.343069,low
0.754255,0.510969,0.398438,1.604788,0.861421,0.834094,0.996697,0.727469,0.436343,medium
0.619997,0.588571,0.414916,0.705408,1.918301,2.64346,1.267215,0.418946,0.685286,medium
0.112255,0.245315,0,-1.667399,-1.055057,-0.877114,-1.297934,0.86593,0,low
0.629528,0.508853,0.230959,0.142152,0.706473,0.748326,0.842471,0.878582,0.107795,low
0.339349,0.536554,0.389335,-0.565089,-1.055057,-0.877114,-1.297934,0.798859,0,low
0.64173,0.533468,0.193877,-1.130205,-1.055057,-0.877114,-1.297934,0.861303,0,low
0.522349,0.529853,0.401335,0.377133,0.867504,0.981162,0.911644,0.309052,0.354262,medium
0.407523,0.77244,0.64106,-0.792822,-0.760629,-0.783457,0.565359,0.507276,0.567983,high
0.339655,0.398061,0.290193,-0.160434,0.861028,1.04898,0.94611,0.856148,0.333289,low
0.236374,0.475402,0.309091,-1.348991,-1.053784,-0.875881,-1.012914,0.937052,0.000092,low
0.121343,0.528521,0.414916,-1.337126,-1.055057,-0.877114,-1.297934,0.938727,0.004854,medium
0.442019,0.798267,0.665745,-0.989688,-1.055057,-0.877114,-1.297934,0.938727,0,medium
0.080671,0.304513,0.207458,-0.867572,-1.055057,-0.877114,-1.297934,0.839158,0,low
0.230484,0.478261,0.320306,-2.233434,-1.034369,-0.872718,-0.873627,0.969258,0.000707,low
0.661493,0.426311,0.241277,2.156609,-0.187345,-0.649447,0.607049,0.66125,0.069409,medium
0.614372,0.522558,0.31482,-0.577763,-1.055057,-0.877114,-1.297934,0.912318,0,medium
0.968702,0.498207,0.303094,-0.387978,-1.055057,-0.877114,-1.297934,0.783932,0,medium
0.009628,0.320458,0.141612,-2.182621,-1.055057,-0.877114,-1.297934,0.752238,0,low
0.462603,0.613096,0.693176,-1.496296,1.392078,1.443324,0.848423,0.451377,0.551144,medium
0.669029,0.609809,0.193877,1.295218,-1.055057,-0.877114,-1.297934,0.491265,0,low
0.851947,0.50615,0.31482,0.233998,-0.175933,0.391729,0.776855,0.725998,0.310527,medium
0.927784,0.412665,0.241277,1.458712,-1.055057,-0.877114,-1.297934,0.78442,0,low
0.473511,0.769212,0.739241,-0.822743,1.273085,1.58127,0.976226,0.560003,0.391314,high
0.790973,0.293701,0,0.693692,-1.055057,-0.877114,-1.297934,0.852244,0,low
0.248099,0.455908,0.296805,-1.348991,-1.055057,-0.877114,-1.297934,0.905529,0,low
0.601407,0.652118,0.602331,0.163458,0.761739,0.847009,0.818482,0.414096,0.134083,medium
0.899821,0.406964,0.089347,-0.006387,-1.055057,-0.877114,-1.297934,0.759381,0,low
0.107712,0.630341,0.557384,-1.059539,-0.61695,-0.462729,0.786076,0.906622,0.075742,medium
0.049663,0.477317,0.422426,0.301925,-1.055057,-0.877114,-1.297934,0.980022,0,low
0.546602,0.512184,0.250829,-0.444408,-0.189063,-0.738007,-0.155366,0.806113,0.003117,medium
0.7665,0.409632,0.207458,0.790178,-0.971327,-0.618174,0.137957,0.572932,0.035031,low
0.504023,0.59436,0.530947,-0.994277,1.524235,1.920566,1.109736,0.842688,0.498798,low
0.288736,0.384574,0.250829,-1.326755,-1.055057,-0.877114,-1.297934,0.895566,0,low
0.923507,0.481277,0.268042,0.243336,-0.450301,-0.651718,0.364151,0.806728,0.026671,low
0.445377,0.511492,0.320306,-0.546424,2.073911,2.817546,1.368138,0.565826,0.096655,medium
0.089102,0.284489,0.118111,-1.254486,-1.055057,-0.877114,-1.297934,0.878835,0,low
0.472886,0.541424,0.623911,0.624117,1.023457,0.884602,1.20692,0.615009,0.378794,medium
0.439088,0.715102,0.536083,-1.032071,0.901566,0.877545,0.710585,0.553236,0.248659,low
0.747897,0.662217,0.595529,-0.299107,0.503823,-0.196625,0.864175,0.893295,0.056096,high
0.939869,0.43075,0.309091,0.470312,0.484647,-0.31181,0.713415,0.840475,0.037957,low
0.548882,0.49091,0.46718,0.932429,0.175809,-0.321684,0.709243,0.586457,0.162597,medium
0.470275,0.466087,0.259722,0.691602,-1.055057,-0.877114,-1.297934,0.488109,0,low
0.078967,0.345164,0.178694,-0.485561,-1.055057,-0.877114,-1.297934,0.876053,0,low
0.335274,0.332622,0.118111,-0.160434,-1.055057,-0.877114,-1.297934,0.90214,0.000099,low
0.372901,0.630635,0.738823,-1.837589,0.526024,0.160966,0.298458,0.379802,0.10932,low
0.429564,0.601632,0.591006,-0.516136,1.215461,1.185889,0.834209,0.651312,0.555984,medium
0.038777,0.472219,0.309091,-0.296563,0.066986,-0.190554,0.471527,0.791442,0.090923,low
0.393435,0.601479,0.325568,-1.346878,-0.166875,-0.341792,0.101441,0.898309,0.029313,low
0.673024,0.4197,0.207458,1.295218,0.523709,0.558393,0.687841,0.551252,0.201009,low
0.932286,0.38676,0.161482,-0.006387,-0.760163,-0.774927,-0.102385,0.849139,0.010209,low
0.475217,0.706263,0.588348,-1.006285,1.137698,1.327186,0.748845,0.615009,0.290017,high
0.679705,0.583908,0.283224,1.912129,1.516846,2.025654,1.34579,0.827344,0.659163,low
0.165528,0.561228,0.3447,-2.45349,-0.941122,-0.764928,-0.503553,0.771526,0.011074,low
0.915347,0.397571,0.089347,-0.006387,-1.055057,-0.877114,-1.297934,0.747602,0,low
0.536073,0.463158,0.141612,-0.289143,1.039258,1.15554,0.990339,0.813331,0.228209,low
0.494586,0.585868,0.505545,0.241102,0.856467,0.614021,1.039309,0.3905,0.614642,high
0.817772,0.47779,0.417468,0.564535,0.662718,0.339825,0.718931,0.718927,0.137008,medium
0.696927,0.308996,0,1.108523,-0.757609,-0.744794,0.273978,0.86581,0.026724,low
0.789028,0.452095,0.268042,1.954276,-0.111631,0.317228,0.731418,0.715533,0.182308,medium
0.920523,0.410508,0.089347,0.243336,-0.715388,-0.771102,0.072782,0.792104,0.005415,low
0.42782,0.64933,0.813938,-1.637766,1.220434,1.254845,0.789288,0.379802,0.357867,high
0.46691,0.439122,0.089347,0.624117,-0.482118,-0.661396,0.136636,0.510018,0.020134,medium
0.523211,0.718294,0.669734,-0.461269,1.793279,2.360967,1.295829,0.785951,0.547393,high
0.414528,0.712513,0.629884,-0.792822,1.077271,1.052397,0.722,0.498443,0.436871,high
0.40016,0.597819,0.43625,-1.403382,0.162244,-0.16284,0.395396,0.853018,0.068491,medium
0.793684,0.487504,0.34907,1.920319,0.218069,0.778789,0.907581,0.701518,0.28618,medium
0.453538,0.618475,0.389335,-1.032071,1.278357,1.543546,0.833213,0.522792,0.585924,medium
0.139834,0.457055,0.275856,-1.226358,-0.71516,-0.781132,-0.240464,0.859921,0.0056,medium
0.221372,0.603151,0.3447,-1.404818,0.26054,-0.065465,0.500882,0.065124,0.00175,low
0.534144,0.509916,0.303094,-0.486015,-0.392478,-0.196107,0.332042,0.847451,0.065506,low
0.437867,0.500151,0.290193,-0.162117,0.317203,-0.002933,0.794048,0.222131,0.130814,low
0.470666,0.711842,0.857059,-0.659703,1.495482,1.898006,1.130114,0.522495,0.504609,high
0.868077,0.527324,0.36894,0.83824,0.403114,0.284,0.811936,0.843993,0.135873,medium
0.590073,0.472715,0.178694,-0.302777,-1.055057,-0.877114,-1.297934,0.813233,0,low
0.701899,0.63221,0.775487,0.483118,1.552342,2.118917,1.322815,0.661394,0.738596,medium
0.088139,0.667758,0.268042,-1.862134,1.718091,1.702957,0.891633,0.692035,1,low
0.481393,0.531892,0.409653,0.691602,0.968961,0.409939,0.831207,0.261758,0.272934,medium
0.758041,0.443726,0.296805,0.790178,-0.248114,-0.161671,0.589064,0.708591,0.235321,low
0.258164,0.299839,0.089347,-1.987961,-1.050473,-0.875492,-1.214349,0.860718,0.000079,low
0.170268,0.46635,0.325568,-2.656592,-0.89993,-0.753983,-0.018893,0.909903,0.01153,low
0.917817,0.45029,0.290193,-0.006387,-0.581269,-0.701217,0.409867,0.772103,0.013438,low
0.891299,0.531168,0.419971,-0.075353,0.608656,0.635014,1.029888,0.783932,0.144001,low
0.9107,0.468684,0.303094,-0.179581,-1.055057,-0.877114,-1.297934,0.763214,0,low
0.469488,0.606859,0.714778,-1.006285,-1.055057,-0.877114,-1.297934,0.592343,0.329829,medium
0.529817,0.623288,0.535072,0.377133,1.380187,1.771376,1.317115,0.578025,0.530237,medium
0.253721,0.495628,0.250829,1.305716,-0.982449,-0.824238,-0.476751,0.766515,0.004345,low
0.691333,0.584178,0.419971,0.92733,1.485324,1.975599,1.326139,0.740574,0.536075,medium
0.592598,0.449069,0.230959,0.812461,-1.055057,-0.877114,-1.297934,0.626594,0.002054,low
0.702369,0.418085,0.386152,0.862797,0.906594,0.824599,1.187236,0.853411,0.174873,medium
0.67987,0.676607,0.655795,0.784177,0.19601,0.164541,0.905339,0.637445,0.290823,high
0.56079,0.440788,0.178694,-0.017649,1.035994,0.417018,0.738364,0.858855,0.166645,low
0.491266,0.433258,0.31482,0.340712,-0.879852,-0.836943,-0.207456,0.253523,0.012144,low
0.193432,0.562108,0.489241,-2.311669,-0.997741,-0.798735,-0.681331,0.891658,0.00455,medium
0.339906,0.495024,0.320306,-0.57202,0.586338,0.608905,0.755637,0.840475,0.045551,medium
0.439278,0.863367,0.863094,-1.032071,1.16452,1.388755,0.795932,0.551252,0.342594,high
0.730398,0.221297,0.118111,0.485995,-0.96499,-0.860953,-0.512266,0.889817,0.00379,low
0.188719,0.314355,0,-1.704039,-1.055057,-0.877114,-1.297934,0.901231,0.000185,low
0.228497,0.502816,0.320306,-1.404818,-1.05474,-0.871694,-0.199453,0.732217,0.000132,low
0.263164,0.580531,0.419971,-0.740809,-1.055057,-0.877114,-1.297934,0.623546,0,low
0.186474,0.603527,0.516548,-2.510287,-0.039438,-0.200083,0.100569,0.938993,0.045306,medium
0.262834,0.272917,0.250829,-1.910105,-1.055057,-0.877114,-1.297934,0.917746,0,low
0.652845,0.383465,0.193877,2.156609,-0.402275,-0.725385,0.383386,0.652541,0.031228,low
0.604956,0.547348,0.386152,-0.164988,-1.055057,-0.877114,-1.297934,0.887594,0.004457,medium
0.698888,0.701747,0.681662,0.483118,1.447508,1.941442,1.271734,0.531355,0.619714,high
0,0.379491,0.141612,-2.030573,-1.055057,-0.877114,-1.297934,0.760757,0,low
0.230581,0.482867,0.296805,-1.348991,-0.605078,-0.3638,0.374855,0.883751,0.051916,low
0.435181,0.572855,0.401335,-1.320225,0.370958,0.181839,0.308861,0.522495,0.070895,low
0.47819,0.482188,0.357389,0.624117,0.586218,0.295394,0.933343,0.548923,0.286623,medium
0.781354,0.478965,0.357389,0.648197,0.187613,-0.296254,0.757218,0.697152,0.146636,medium
0.634061,0.552012,0.365203,0.176345,0.952153,1.167019,0.99945,0.749004,0.303481,medium
0.575469,0.770353,0.607641,-0.461269,1.711825,2.224667,1.334846,0.703101,0.577676,medium
0.599415,0.515417,0.230959,-0.302777,-1.055057,-0.877114,-1.297934,0.855337,0,low
0.755637,0.473454,0.376103,0.864399,0.403423,0.712362,0.85077,0.683358,0.285923,medium
0.380949,0.558995,0.230959,-0.310679,-0.386903,-0.316678,0.122139,0.451724,0.184289,medium
0.74394,0.605686,0.505545,-0.299107,-1.055057,-0.877114,-1.297934,0.749817,0,medium
0.640355,0.580531,0.442644,1.253577,0.604892,0.561603,0.683948,0.28228,0.152361,medium
0.863818,0.481277,0.401335,0.233998,-1.055057,-0.877114,-1.297934,0.715729,0.001928,medium
0.045033,0.294956,0.398438,-1.281403,-1.055057,-0.877114,-1.297934,0.878613,0,low
0.496951,0.746678,0.68551,-1.006285,1.680211,2.182123,1.230397,0.65638,0.542328,high
0.480196,0.575312,0.635593,0.241102,1.350196,1.102934,0.941393,0.546069,0.286405,medium
0.233365,0.470213,0.549463,-1.423953,-1.055057,-0.877114,-1.297934,0.631771,0,medium
0.672303,0.697644,0.34907,0.788145,1.285572,1.516409,1.164275,0.943872,0.512065,medium
0.691181,0.525962,0.275856,0.845775,0.935643,1.043169,0.963406,0.902643,0.158133,low
0.172633,0.547724,0.259722,-1.167505,1.811612,2.07134,1.143708,0.689658,0.509397,medium
0.507428,0.511318,0.290193,-0.982332,0.882423,0.985879,0.891998,0.884237,0.220885,low
0.390663,0.603753,0.542946,-0.551874,0.813004,0.88047,0.693999,0.698718,0.422634,medium
0.114699,0.488793,0.395474,-1.412858,-0.889984,-0.817784,-0.651124,0.898911,0.007997,medium
0.125241,0.546087,0.843237,-0.271823,-0.917464,-0.851584,-0.715985,0.540342,0.081638,medium
0.141255,0.462617,0.596793,-2.708094,-1.043842,-0.869097,-0.593097,0.871917,0.001704,medium
0.595887,0.474189,0.193877,-0.909409,-1.055057,-0.877114,-1.297934,0.819754,0,low
0.362323,0.576087,0.541988,-1.006796,1.54229,0.13638,0.579163,0.873742,0.163884,medium
0.756945,0.431111,0.259722,0.864399,0.357421,0.650494,0.823696,0.686674,0.252747,low
0.265894,0.490279,0.616033,1.395713,-0.983154,-0.854702,-0.105163,0.809996,0.000337,medium
0.439006,0.72642,0.710685,-1.032071,0.775773,0.698419,0.631867,0.554326,0.200375,medium
0.62461,0.522872,0.412311,0.759885,1.338835,1.735193,1.070296,0.198945,0.62083,medium
0.492808,0.613783,0.543898,-0.659703,1.665956,2.114521,1.265135,0.724583,0.500707,medium
0.082388,0.449375,0.241277,-1.558106,-1.055057,-0.877114,-1.297934,0.918266,0,low
0.240927,0.321443,0,-2.105121,-1.055057,-0.877114,-1.297934,0.939447,0,low
0.964772,0.522401,0.219743,-0.387978,-1.055057,-0.877114,-1.297934,0.783932,0,low
0.991388,0.36856,0.219743,-1.394193,-1.055057,-0.877114,-1.297934,0.820225,0,low
0.494485,0.599703,0.508073,-0.982332,1.317123,1.612113,0.950844,0.743892,0.392238,medium
0.340011,0.40423,0.275856,-1.013889,-1.055057,-0.877114,-1.297934,0.758505,0,low
0.945147,0.407413,0.118111,1.458712,-1.055057,-0.877114,-1.297934,0.754265,0,low
