@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-37,39,41-49,51-59'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute pctwdwet2011ws numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.206319,0.417268,0.161482,-2.012052,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.678809,0.514068,0.353296,1.912129,0.899483,0.619362,0.226134,'\'(0.980205-1.960411]\''
0.671846,0.506515,0.219743,0.788145,0.967241,0.574514,0.683443,'\'(-inf-0.980205]\''
0.702743,0.496028,0.46718,0.882742,0.884441,0.823308,0,'\'(0.980205-1.960411]\''
0.033122,0.535999,0.43625,-0.532693,-0.966664,-0.850623,0.122582,'\'(0.980205-1.960411]\''
0.711096,0.507059,0.361355,0.845775,-0.514537,-0.574263,0.604129,'\'(0.980205-1.960411]\''
0.801165,0.486199,0,1.920319,-0.646511,-0.665309,0,'\'(-inf-0.980205]\''
0.140493,0.345951,0.207458,-1.226358,-0.966664,-0.850623,0.423545,'\'(-inf-0.980205]\''
0.532065,0.506696,0.417468,0.997106,1.649151,1.869143,0.547134,'\'(0.980205-1.960411]\''
0.723467,0.493601,0.290193,0.845775,-0.966664,-0.850623,0.630657,'\'(-inf-0.980205]\''
0.470814,0.522715,0.528834,0.797162,-0.431548,-0.492023,0,'\'(0.980205-1.960411]\''
0.563469,0.510969,0.412311,0.557902,-0.909999,-0.816118,0.491725,'\'(0.980205-1.960411]\''
0.218443,0.50796,0.458287,-2.105087,0.833521,0.72722,0.129195,'\'(0.980205-1.960411]\''
0.441739,0.610658,0.340176,-1.171984,0.711073,0.580705,0,'\'(-inf-0.980205]\''
0.263428,0.298638,0.178694,-1.987961,-0.966664,-0.850623,0.04949,'\'(-inf-0.980205]\''
0.83198,0.671383,0.62543,1.008143,-0.479038,-0.535366,0.260738,'\'(1.960411-inf)\''
0.432671,0.540761,0.431805,-0.106968,1.417757,1.505554,0.090674,'\'(0.980205-1.960411]\''
0.74844,0.542739,0.404168,-0.299107,0.747819,0.645383,0.579274,'\'(0.980205-1.960411]\''
0.691467,0.492574,0.275856,0.92733,1.62552,1.623303,0.656249,'\'(-inf-0.980205]\''
0.386209,0.673669,0.620817,-1.346878,-0.64442,-0.646846,0.083124,'\'(1.960411-inf)\''
0.713622,0.466872,0.303094,0.862797,0.694692,0.647835,0.427338,'\'(0.980205-1.960411]\''
0.614299,0.595821,0.604126,0.759885,1.116199,0.93187,0,'\'(0.980205-1.960411]\''
0.337977,0.399996,0.320306,-0.160434,0.365264,0.207328,0.349816,'\'(-inf-0.980205]\''
0.258989,0.688256,0.816821,-2.124974,-0.658143,-0.65686,0.055147,'\'(-inf-0.980205]\''
0.183056,0.384574,0,-1.704039,0.596331,0.491076,0.228226,'\'(-inf-0.980205]\''
0.751151,0.583458,0.468888,-0.440095,-0.466221,-0.516592,0.75653,'\'(0.980205-1.960411]\''
0.095054,0.568185,0.717024,-1.574525,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.560049,0.487287,0.361355,0.812461,-0.843415,-0.77716,0.51997,'\'(0.980205-1.960411]\''
0.267671,0.401898,0.230959,-1.910105,-0.966664,-0.850623,0.395941,'\'(-inf-0.980205]\''
0.673079,0.642956,0.46718,1.912129,0.954084,0.679009,0,'\'(0.980205-1.960411]\''
0.486075,0.519046,0.309091,0.624117,0.533671,0.40797,0,'\'(0.980205-1.960411]\''
0.675938,0.345951,0.141612,2.156609,0.605015,0.525394,0.036183,'\'(-inf-0.980205]\''
0.230159,0.454164,0.335489,-1.698497,0.064852,-0.074343,0.035525,'\'(-inf-0.980205]\''
0.478473,0.716212,0.657769,-0.822743,1.242844,1.215011,0.004144,'\'(1.960411-inf)\''
0.576327,0.655026,0.386152,0.292621,1.149169,1.010145,0.075648,'\'(0.980205-1.960411]\''
0.13022,0.50244,0.647157,-2.708094,-0.939389,-0.834842,0.068938,'\'(-inf-0.980205]\''
0.05027,0.362657,0.376103,-1.281403,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.924279,0.452393,0.259722,0.470312,-0.516242,-0.573984,0.423981,'\'(-inf-0.980205]\''
0.641359,0.541556,0.379541,-0.572124,-0.966664,-0.850623,0.684228,'\'(0.980205-1.960411]\''
0.229141,0.372941,0.357389,-2.233434,-0.51581,-0.55608,0.14288,'\'(-inf-0.980205]\''
0.589448,0.53586,0.490682,0.163458,0.095725,-0.087244,0.162097,'\'(0.980205-1.960411]\''
0.417684,0.681888,0.708325,-1.346878,-0.966664,-0.850623,0.283116,'\'(0.980205-1.960411]\''
0.195463,0.399033,0.268042,-1.615776,-0.915621,-0.82074,0.216693,'\'(0.980205-1.960411]\''
0.038499,0.126599,0.219743,1.262765,-0.966664,-0.850623,0.000959,'\'(-inf-0.980205]\''
0.458995,0.606054,0.710164,-1.032071,0.270859,0.133257,0.042715,'\'(0.980205-1.960411]\''
0.499407,0.462345,0.515371,0.291404,0.994979,0.965905,0.021274,'\'(0.980205-1.960411]\''
0.286317,0.642166,0.62543,-2.238367,-0.026158,-0.146971,0.262251,'\'(1.960411-inf)\''
0.513794,0.528818,0.290193,-0.558513,1.384698,1.235318,0.022393,'\'(-inf-0.980205]\''
0.136412,0.169187,0.089347,-1.226358,-0.878496,-0.797973,0.06791,'\'(-inf-0.980205]\''
0.169631,0.516086,0.461918,-2.455052,0.313801,0.113978,0.020876,'\'(0.980205-1.960411]\''
0.497517,0.6403,0.515371,0.691602,1.749364,1.947811,0.068786,'\'(1.960411-inf)\''
0.635846,0.469451,0.250829,-0.86331,-0.966664,-0.850623,0.749671,'\'(-inf-0.980205]\''
0.148361,0.598765,0.635593,-2.217515,-0.966664,-0.850623,0.011911,'\'(1.960411-inf)\''
0.475594,0.593375,0.438417,-1.006285,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.615193,0.484657,0.325568,0.638141,1.153955,1.211512,0.429597,'\'(0.980205-1.960411]\''
0.330888,0.496627,0.414916,-2.22331,-0.966664,-0.850623,0.077595,'\'(-inf-0.980205]\''
0.541228,0.421686,0.230959,-0.166711,-0.966664,-0.850623,0.923019,'\'(-inf-0.980205]\''
0.103786,0.581086,0.577132,-1.558106,-0.966664,-0.850623,0.139823,'\'(0.980205-1.960411]\''
0.517764,0.73167,0.636057,-0.461269,1.95346,1.978729,0.092775,'\'(1.960411-inf)\''
0.167131,0.420896,0.141612,-1.281128,-0.966664,-0.850623,0.034335,'\'(-inf-0.980205]\''
0.534796,0.642483,0.729287,-0.166711,1.146898,1.071149,0.031301,'\'(1.960411-inf)\''
0.502052,0.575797,0.473878,0.691602,2.429449,2.913878,0.6149,'\'(1.960411-inf)\''
0.698059,0.562436,0.463696,-0.014312,1.032299,1.056449,0.704679,'\'(0.980205-1.960411]\''
0.543394,0.333504,0.230959,0.787169,-0.819464,-0.761662,0.005103,'\'(-inf-0.980205]\''
0.636321,0.500151,0.178694,-0.86331,-0.966664,-0.850623,0.681775,'\'(0.980205-1.960411]\''
0.035378,0.485099,0.283224,1.262765,-0.936346,-0.833121,0.01096,'\'(-inf-0.980205]\''
0.917306,0.420896,0.141612,-0.179581,-0.966664,-0.850623,0.217588,'\'(-inf-0.980205]\''
0.473907,0.6773,0.592314,-1.006285,-0.393689,-0.468412,0,'\'(0.980205-1.960411]\''
0.664175,0.4618,0.424836,1.969305,1.294929,1.390936,0.299585,'\'(0.980205-1.960411]\''
0.573432,0.62675,0.543898,0.767787,0.134905,0.025205,0.626827,'\'(0.980205-1.960411]\''
0.479648,0.471471,0.372571,0.32361,2.263013,2.638211,0,'\'(0.980205-1.960411]\''
0.264532,0.43571,0.412311,-1.987961,-0.950031,-0.841008,0.072851,'\'(-inf-0.980205]\''
0.430584,0.699605,0.573417,-1.296628,0.298713,0.165657,0.003434,'\'(-inf-0.980205]\''
0.790596,0.462073,0,0.973968,0.426667,0.241059,0.026924,'\'(-inf-0.980205]\''
0.748949,0.750569,0.572661,-0.299107,0.610876,0.516415,0.454867,'\'(1.960411-inf)\''
0.458259,0.546594,0.3447,-0.147088,-0.130068,-0.250218,0.097658,'\'(0.980205-1.960411]\''
0.479137,0.682914,0.738195,-0.822743,1.374493,1.386671,0,'\'(1.960411-inf)\''
0.444574,0.627719,0.259722,-1.320225,0.532137,0.38114,0,'\'(0.980205-1.960411]\''
0.032893,0.391524,0.309091,-0.610658,0.864472,0.78833,0.47212,'\'(-inf-0.980205]\''
0.490261,0.574139,0.325568,-0.822743,0.495815,0.278918,0,'\'(0.980205-1.960411]\''
0.545146,0.493397,0.34907,0.272584,1.722106,1.845874,0.130043,'\'(0.980205-1.960411]\''
0.656211,0.562764,0.520017,0.70005,1.196583,1.223495,0.430582,'\'(0.980205-1.960411]\''
0.689716,0.513728,0,1.912129,0.408357,0.186289,0.803027,'\'(-inf-0.980205]\''
0.923931,0.428182,0.309091,0.470312,-0.644697,-0.661959,0.635635,'\'(-inf-0.980205]\''
0.212467,0.741043,0.450702,-2.093859,-0.813541,-0.760086,0,'\'(-inf-0.980205]\''
0.172403,0.441776,0.089347,-1.704039,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.088914,0.378911,0.268042,-1.254486,-0.521028,-0.557606,0,'\'(-inf-0.980205]\''
0.64913,0.451796,0.303094,1.957182,1.799438,2.058672,0.173437,'\'(0.980205-1.960411]\''
0.664692,0.463428,0.268042,1.295218,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.235823,0.430022,0.207458,-1.423953,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.665602,0.512012,0.365203,1.912129,0.271393,0.024936,0.295381,'\'(0.980205-1.960411]\''
0.127352,0.412665,0.207458,-1.337126,-0.966664,-0.850623,0.205056,'\'(-inf-0.980205]\''
0.243854,0.346733,0.230959,-2.233434,-0.966664,-0.850623,0.167292,'\'(-inf-0.980205]\''
0.855544,0.702329,0.486312,0.564535,2.852897,3.623085,0.595343,'\'(0.980205-1.960411]\''
0.032182,0.393067,0.161482,-0.296563,-0.966664,-0.850623,0.22246,'\'(-inf-0.980205]\''
0.311236,0.4469,0.309091,-1.958494,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.684894,0.536554,0.330624,1.912129,1.179651,1.055184,0.666495,'\'(-inf-0.980205]\''
0.676376,0.498207,0.178694,1.912129,0.811519,0.52268,0.302939,'\'(-inf-0.980205]\''
0.141125,0.440125,0.207458,-1.337126,-0.966664,-0.850623,0.01642,'\'(-inf-0.980205]\''
0.231686,0.45819,0.357389,-2.105087,-0.966664,-0.850623,0.009557,'\'(-inf-0.980205]\''
0.441049,0.5346,0.65379,-0.216439,0.461056,0.33967,0.128015,'\'(0.980205-1.960411]\''
0.854727,0.653939,0.468888,0.564535,2.833607,3.600449,0.727252,'\'(0.980205-1.960411]\''
0.238289,0.459034,0.268042,-1.527956,2.037394,2.333322,0,'\'(-inf-0.980205]\''
0.925921,0.440788,0.241277,0.470312,-0.966664,-0.850623,0.261149,'\'(-inf-0.980205]\''
0.268679,0.471721,0.427201,-1.540286,-0.966664,-0.850623,0.000716,'\'(-inf-0.980205]\''
0.329276,0.642166,0.241277,-1.830302,0.466741,0.321918,0.149395,'\'(-inf-0.980205]\''
0.92557,0.451796,0.372571,0.470312,-0.149538,-0.293939,0.639509,'\'(0.980205-1.960411]\''
0.246365,0.918296,0.869314,-2.093859,-0.215854,-0.317381,0.144806,'\'(0.980205-1.960411]\''
0.23633,0.34114,0.207458,-1.348991,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.08827,0.61854,0.742935,-1.303766,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.007897,0.352794,0.089347,-1.075343,-0.966664,-0.850623,0.16561,'\'(-inf-0.980205]\''
0.146193,0.532611,0.63881,-2.708094,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.201704,0.435015,0.275856,-2.311669,-0.966664,-0.850623,0.006557,'\'(-inf-0.980205]\''
0.246355,0.375967,0.161482,-1.436869,-0.233817,-0.339073,0.029368,'\'(-inf-0.980205]\''
0.163817,0.585426,0.361355,-2.45349,-0.871544,-0.794553,0.008919,'\'(-inf-0.980205]\''
0.09124,0.467133,0.376103,-1.059539,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.608826,0.442755,0.365203,0.478949,-0.105953,-0.218819,0.472852,'\'(0.980205-1.960411]\''
0.133427,0.546467,0.448734,-1.262739,-0.709675,-0.691475,0,'\'(0.980205-1.960411]\''
0.671748,0.572556,0.36894,0.689638,0.261169,0.021413,0.031746,'\'(0.980205-1.960411]\''
0.036056,0.41394,0.141612,-0.296563,-0.8657,-0.79874,0.283736,'\'(-inf-0.980205]\''
0.68266,0.587272,0.431805,1.912129,1.465728,1.417024,0.093889,'\'(0.980205-1.960411]\''
0.58181,0.502251,0.365203,0.790224,-0.585368,-0.605083,0.554791,'\'(0.980205-1.960411]\''
0.755823,0.464232,0.296805,-0.299107,-0.966664,-0.850623,0.605233,'\'(-inf-0.980205]\''
0.747467,0.593868,0.392441,-0.299107,0.29631,0.152791,0.658766,'\'(0.980205-1.960411]\''
0.755025,0.580902,0.452641,-0.326679,0.321751,0.188819,0.796174,'\'(0.980205-1.960411]\''
0.263072,0.421686,0.275856,-1.910105,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.41665,0.573746,0.412311,-0.920153,0.572241,0.46655,0.126536,'\'(0.980205-1.960411]\''
0.685915,0.585603,0.529895,1.295218,0.766862,0.648924,0.006606,'\'(-inf-0.980205]\''
0.268999,0.652744,0.508073,-1.576064,-0.810669,-0.757641,0.049992,'\'(0.980205-1.960411]\''
0.74528,0.483317,0.161482,-0.299107,1.20182,1.229063,0.218348,'\'(0.980205-1.960411]\''
0.509742,0.498599,0.250829,0.32361,1.532133,1.662571,0.434067,'\'(-inf-0.980205]\''
0.103565,0.467652,0.463696,-1.667399,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.238172,0.367275,0.178694,-1.348991,-0.966664,-0.850623,0.048481,'\'(-inf-0.980205]\''
0.486053,0.527924,0.468888,0.691602,-0.801607,-0.750987,0.04503,'\'(0.980205-1.960411]\''
0.425704,0.618409,0.511774,-0.030404,-0.966664,-0.850623,0.038987,'\'(0.980205-1.960411]\''
0.664089,0.45819,0.241277,1.295218,-0.829891,-0.780231,0,'\'(-inf-0.980205]\''
0.357373,0.394084,0.193877,-1.197575,-0.280445,-0.367872,0.055589,'\'(0.980205-1.960411]\''
0.365996,0.45269,0.376103,-1.13701,-0.563019,-0.589369,0.066126,'\'(-inf-0.980205]\''
0.049907,0.380641,0.141612,1.262765,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.448046,0.449681,0.529895,-0.694217,0.693759,0.597737,0.04982,'\'(0.980205-1.960411]\''
0.120909,0.606201,0.275856,-1.226358,-0.848827,-0.783061,0,'\'(-inf-0.980205]\''
0.451848,0.388903,0.207458,-0.006129,-0.083001,-0.201554,0.001038,'\'(-inf-0.980205]\''
0.481877,0.57676,0.376103,0.691602,1.806595,2.039072,0,'\'(0.980205-1.960411]\''
0.677848,0.52489,0.309091,1.912129,0.823806,0.535899,0.283065,'\'(-inf-0.980205]\''
0.180544,0.517082,0.325568,-2.311669,-0.830208,-0.768948,0.011986,'\'(-inf-0.980205]\''
0.211663,0.403303,0.230959,-2.093859,-0.966664,-0.850623,0.130224,'\'(-inf-0.980205]\''
0.207971,0.443403,0.376103,-2.105104,0.150846,-0.000714,0.008903,'\'(-inf-0.980205]\''
0.555325,0.530585,0.357389,0.812461,-0.755735,-0.718878,0.503662,'\'(0.980205-1.960411]\''
0.452249,0.536692,0.599284,-0.837577,-0.137875,-0.262579,0.174584,'\'(0.980205-1.960411]\''
0.676339,0.52867,0.514183,1.546366,1.858185,2.157962,0.1133,'\'(0.980205-1.960411]\''
0.077796,0.513045,0.275856,-0.296563,-0.814077,-0.760044,0.022791,'\'(-inf-0.980205]\''
0.220613,0.483092,0.470573,-2.090494,-0.090548,-0.207992,0.100826,'\'(-inf-0.980205]\''
0.17839,0.235043,0,-1.704039,-0.933947,-0.831754,0.139177,'\'(-inf-0.980205]\''
0.102991,0.604724,0.730407,-1.254486,-0.943937,-0.837383,0.1737,'\'(-inf-0.980205]\''
0.672971,0.536138,0.193877,1.912129,1.167031,0.928686,0,'\'(-inf-0.980205]\''
0.405976,0.52177,0.250829,0.003335,-0.874615,-0.796464,0.005445,'\'(0.980205-1.960411]\''
0.226873,0.785861,0.78415,-2.233434,-0.759834,-0.724479,0.154025,'\'(1.960411-inf)\''
0.67021,0.488793,0.43625,1.546366,1.709364,1.951439,0.143837,'\'(0.980205-1.960411]\''
0.417613,0.746104,0.665006,-1.346878,-0.966664,-0.850623,0.008196,'\'(1.960411-inf)\''
0.66628,0.593786,0.34907,1.912129,-0.826275,-0.779468,0.649993,'\'(0.980205-1.960411]\''
0.451394,0.602014,0.539069,-0.184956,1.493559,1.597677,0,'\'(0.980205-1.960411]\''
0.476802,0.609596,0.497651,0.691602,2.516258,3.045959,0,'\'(0.980205-1.960411]\''
0.685133,0.52867,0.178694,1.912129,1.494187,1.453957,0.666674,'\'(-inf-0.980205]\''
0.510036,0.520496,0.500337,0.507922,0.724294,0.646203,0.369379,'\'(0.980205-1.960411]\''
0.495985,0.498207,0.283224,0.691602,0.369218,0.247144,0,'\'(0.980205-1.960411]\''
0.142268,0.475644,0.40694,-1.371216,-0.966664,-0.850623,0.014985,'\'(0.980205-1.960411]\''
0.664642,0.561889,0.40694,1.912129,1.00359,0.737528,0.212099,'\'(0.980205-1.960411]\''
0.153825,0.271381,0.193877,-2.217515,0.069172,-0.088717,0.049417,'\'(-inf-0.980205]\''
0.483959,0.669173,0.616033,-0.48022,0.672482,0.546928,0.024968,'\'(1.960411-inf)\''
0.762108,0.582005,0.511774,-0.299107,0.851882,0.766726,0.685988,'\'(0.980205-1.960411]\''
0.434457,0.516086,0.46718,-0.070742,-0.343031,-0.421108,0.013855,'\'(0.980205-1.960411]\''
0.125791,0.44308,0.178694,-1.337126,-0.966664,-0.850623,0.073103,'\'(-inf-0.980205]\''
0.457188,0.609026,0.478682,0.271413,-0.041611,-0.162844,0.182171,'\'(0.980205-1.960411]\''
0.222825,0.43571,0.392441,-2.105121,-0.161012,-0.306791,0.044783,'\'(-inf-0.980205]\''
0.520076,0.508139,0.489241,0.731521,1.132149,1.170647,0.163039,'\'(0.980205-1.960411]\''
0.135962,0.454164,0.219743,-1.337126,-0.966664,-0.850623,0.233575,'\'(-inf-0.980205]\''
0.479604,0.614398,0.489241,0.624117,0.585166,0.473154,0,'\'(0.980205-1.960411]\''
0.418272,0.722598,0.580743,-1.346878,-0.966664,-0.850623,0.113138,'\'(0.980205-1.960411]\''
0.477058,0.627779,0.588348,-0.568345,1.004055,0.92128,0.056002,'\'(0.980205-1.960411]\''
0.43028,0.475644,0.268042,0.387947,-0.332765,-0.423812,0.007773,'\'(-inf-0.980205]\''
0.385016,0.641476,0.43625,-1.133685,-0.966664,-0.850623,0.315914,'\'(0.980205-1.960411]\''
0.441275,0.755219,0.704292,-0.989688,-0.966664,-0.850623,0.107109,'\'(1.960411-inf)\''
0.485006,0.651634,0.837828,-0.207158,1.017051,0.893333,0,'\'(-inf-0.980205]\''
0.921985,0.430022,0.161482,0.470312,-0.668935,-0.682772,0.539262,'\'(-inf-0.980205]\''
0.920016,0.307892,0,0.470312,-0.713333,-0.709267,0.552842,'\'(-inf-0.980205]\''
0.56052,0.513557,0.398438,1.127096,0.383165,0.262667,0.56843,'\'(0.980205-1.960411]\''
0.452811,0.514913,0.468888,-0.001822,1.202287,1.167625,0.02108,'\'(-inf-0.980205]\''
0.378866,0.533326,0.409653,-0.111729,-0.931012,-0.830164,0.040925,'\'(0.980205-1.960411]\''
0.473977,0.615414,0.442644,0.797162,1.335879,1.399289,0,'\'(0.980205-1.960411]\''
0.900505,0.378911,0,-0.006387,-0.966664,-0.850623,0.315929,'\'(-inf-0.980205]\''
0.483693,0.630753,0.578589,-0.329981,0.491605,0.369826,0.121299,'\'(-inf-0.980205]\''
0.467708,0.500536,0.372571,0.624117,0.635788,0.530376,0,'\'(0.980205-1.960411]\''
0.92052,0.410508,0.193877,0.470312,-0.966664,-0.850623,0.587082,'\'(-inf-0.980205]\''
0.480561,0.537929,0.382889,0.340712,1.42352,1.510734,0.336109,'\'(0.980205-1.960411]\''
0.469341,0.53969,0.638355,-0.001822,1.214218,1.186707,0.020098,'\'(0.980205-1.960411]\''
0.497863,0.519693,0.361355,0.340712,-0.068017,-0.186349,0,'\'(0.980205-1.960411]\''
0.481494,0.468427,0.31482,0.624117,0.096182,-0.037117,0,'\'(-inf-0.980205]\''
0.495254,0.497814,0.296805,0.340712,0.519038,0.409677,0,'\'(0.980205-1.960411]\''
0.560486,0.519854,0.398438,0.983369,1.6598,1.902924,0.635072,'\'(0.980205-1.960411]\''
0.451436,0.586221,0.492106,0.35183,1.540802,1.648794,0,'\'(0.980205-1.960411]\''
0.55528,0.473454,0.483314,0.812461,-0.750221,-0.714949,0.403656,'\'(0.980205-1.960411]\''
0.542294,0.59354,0.550367,1.181791,1.668554,1.846136,0.596247,'\'(1.960411-inf)\''
0.469407,0.467133,0.325568,0.624117,0.166697,0.030862,0,'\'(-inf-0.980205]\''
0.488043,0.556832,0.529895,0.624117,0.618747,0.517744,0,'\'(0.980205-1.960411]\''
0.922562,0.353528,0,-0.179581,-0.966664,-0.850623,0.196895,'\'(-inf-0.980205]\''
0.981476,0.354983,0.219743,-0.791725,-0.966664,-0.850623,0.416021,'\'(-inf-0.980205]\''
0.988208,0.465296,0.259722,-1.394193,0.807682,0.646139,0.845525,'\'(-inf-0.980205]\''
0.874681,0.380641,0.141612,-0.348984,-0.966664,-0.850623,0.07724,'\'(-inf-0.980205]\''
0.926457,0.416032,0.230959,-0.006387,0.432802,0.256448,0.286071,'\'(0.980205-1.960411]\''
0.952592,0.412665,0.207458,-0.299687,-0.966664,-0.850623,0.454587,'\'(-inf-0.980205]\''
0.940569,0.472962,0.320306,0.470312,-0.793706,-0.750945,0.042885,'\'(0.980205-1.960411]\''
0.914895,0.49278,0.372571,-0.006387,1.071389,0.953075,0.618888,'\'(0.980205-1.960411]\''
0.982509,0.338653,0.219743,-0.299687,-0.966664,-0.850623,0.472232,'\'(-inf-0.980205]\''
0.984797,0.403767,0.207458,-0.299687,-0.966664,-0.850623,0.567681,'\'(-inf-0.980205]\''
0.978677,0.459871,0.193877,-0.791725,-0.579216,-0.626306,0.284906,'\'(-inf-0.980205]\''
0.953242,0.511144,0.3447,-0.299687,-0.966664,-0.850623,0.51142,'\'(-inf-0.980205]\''
0.979926,0.527625,0.259722,-0.387978,-0.966664,-0.850623,0.739157,'\'(0.980205-1.960411]\''
0.970982,0.361981,0.118111,-0.387978,-0.966664,-0.850623,0.354768,'\'(-inf-0.980205]\''
0.975802,0.538474,0.283224,-0.387978,-0.966664,-0.850623,0.601921,'\'(-inf-0.980205]\''
0.624669,0.429657,0.193877,-0.86331,-0.966664,-0.850623,0.479514,'\'(-inf-0.980205]\''
0.624051,0.504681,0.193877,-0.321579,-0.966664,-0.850623,0.30454,'\'(-inf-0.980205]\''
0.610847,0.439791,0.219743,-0.86331,-0.966664,-0.850623,0.827273,'\'(-inf-0.980205]\''
0.53549,0.526266,0.250829,-0.486015,-0.934081,-0.832075,0.648279,'\'(-inf-0.980205]\''
0.964864,0.408306,0.250829,-0.299687,-0.966664,-0.850623,0.495621,'\'(-inf-0.980205]\''
0.970635,0.337812,0,-0.387978,-0.966664,-0.850623,0.228705,'\'(-inf-0.980205]\''
0.967746,0.387837,0.141612,-0.387978,-0.966664,-0.850623,0.272796,'\'(-inf-0.980205]\''
0.986189,0.435015,0.230959,-0.559001,-0.961448,-0.847906,0.625698,'\'(-inf-0.980205]\''
0.987501,0.358538,0.178694,-0.559001,-0.944596,-0.839054,0.439448,'\'(-inf-0.980205]\''
0.752099,0.56034,0.365203,-0.326679,0.236913,0.101932,0.779731,'\'(0.980205-1.960411]\''
0.743096,0.307892,0.193877,-0.440095,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.735242,0.480127,0.303094,0.047774,-0.621511,-0.682454,0.773884,'\'(-inf-0.980205]\''
0.727837,0.537655,0.325568,0.047774,2.149027,2.508752,0.499833,'\'(0.980205-1.960411]\''
0.726456,0.608739,0.570366,0.047774,1.76568,1.971991,0.559522,'\'(0.980205-1.960411]\''
0.683294,0.642851,0.118111,1.912129,1.291578,1.194636,0.660231,'\'(-inf-0.980205]\''
0.706552,0.541292,0.207458,0.845775,0.208253,0.026625,0.74612,'\'(-inf-0.980205]\''
0.512841,0.5346,0.207458,-0.982332,0.046684,-0.166887,0.171986,'\'(-inf-0.980205]\''
0.49622,0.661465,0.633245,-1.006285,1.227264,0.99599,0.036208,'\'(0.980205-1.960411]\''
0.532699,0.4737,0.207458,-0.486015,-0.667056,-0.666235,0.617125,'\'(-inf-0.980205]\''
0.512193,0.49216,0.207458,-0.982332,-0.966664,-0.850623,0.162003,'\'(-inf-0.980205]\''
0.532037,0.579694,0.444706,-0.461269,1.228921,0.946393,0.591037,'\'(0.980205-1.960411]\''
0.522318,0.50505,0.178694,-0.289143,2.013011,2.086665,0.097085,'\'(-inf-0.980205]\''
0.502639,0.579601,0.548552,-0.822743,1.531047,1.425303,0.022805,'\'(0.980205-1.960411]\''
0.502962,0.494416,0.193877,-0.982332,1.224084,0.981047,0.039949,'\'(-inf-0.980205]\''
0.509642,0.542215,0.296805,-1.006285,1.536954,1.290233,0.023658,'\'(-inf-0.980205]\''
0.544732,0.547974,0.36894,-0.461269,1.690476,1.547377,0.567973,'\'(0.980205-1.960411]\''
0.497293,0.668841,0.697277,-1.006285,1.576227,1.425469,0.01955,'\'(0.980205-1.960411]\''
0.521738,0.568908,0.283224,-0.289143,2.563598,2.848903,0.210173,'\'(0.980205-1.960411]\''
0.506726,0.637356,0.480245,-0.822743,1.444989,1.231639,0.020866,'\'(0.980205-1.960411]\''
0.984499,0.375967,0.118111,-0.299687,-0.966664,-0.850623,0.177175,'\'(-inf-0.980205]\''
0.971229,0.328102,0,-0.387978,-0.966664,-0.850623,0.270028,'\'(-inf-0.980205]\''
0.966794,0.424791,0.207458,-0.791725,-0.54295,-0.598857,0.599236,'\'(-inf-0.980205]\''
0.971472,0.366627,0,-0.387978,-0.966664,-0.850623,0.158818,'\'(-inf-0.980205]\''
0.971473,0.35131,0,-0.387978,-0.966664,-0.850623,0.280772,'\'(-inf-0.980205]\''
0.971297,0.394084,0.118111,-0.387978,-0.966664,-0.850623,0.278211,'\'(-inf-0.980205]\''
0.967394,0.345164,0.089347,-0.299687,-0.966664,-0.850623,0.313414,'\'(-inf-0.980205]\''
