@relation 'AT: bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R60-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R12-28-weka.filters.unsupervised.attribute.RenameNominalValues-R11-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I-weka.filters.unsupervised.attribute.RenameNominalValues-R12-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute '-0.213total input-0.213nani-0.211p_accumulated_ag_inputs_2007-0.211n_livestock_food_demand_2007-0.209n_livestock.waste_2007...' numeric
@attribute -0.241n_human_waste_2007-0.239human_n_demand_2007-0.239p_human_waste_kg_2007-0.237p_human_food_demand_kg_2007-0.227n_fert_urban_2007... numeric
@attribute 0.307lst+0.271lst_yrmean-0.247npp-0.216omws-0.191lat_dd... numeric
@attribute -0.252lat_dd+0.224atmo_pdep_2002+0.215atmo_pdep_2007-0.211p_human_food_demand_kg_2007-0.207p_human_nonfood_demand_kg_2007... numeric
@attribute '0.41 wetlands+0.349pctwdwet2011ws+0.314pcthbwet2011ws-0.29depth+0.225ntl...' numeric
@attribute 0.284ntl-0.254depth+0.249ptl-0.223napi+0.218n_rock_2007... numeric
@attribute '0.536wsarea_km2+0.51 lake_area_ha+0.237depth-0.21runoffws-0.208npp_yrmean...' numeric
@attribute 0.368lake_area_ha+0.346wsarea_km2-0.292sandws-0.255atmo_pdep_2007+0.255npp... numeric
@attribute -0.469fire_yrmean-0.42fire-0.339p_f_fertilizer_2007-0.246p2o5ws+0.208wsarea_km2... numeric
@attribute '0.328napi+0.321precip-0.265n_cbnf_2007+0.25 ptl-0.246bfiws...' numeric
@attribute 0.524n_rock_2007+0.499damdensws+0.257fire-0.24omws+0.196fire_yrmean... numeric
@attribute logchl_A {low,medium,high}

@data
-2.005069,-6.257726,-0.320458,0.719726,-3.267257,0.698711,0.462236,-0.25889,0.000329,0.103811,0.430768,low
5.014394,-1.477351,-3.834304,-0.739431,1.734975,0.42289,0.694913,-0.151221,-0.878154,0.270824,-1.507431,low
-3.128078,-0.90983,-0.870701,2.099216,-2.028511,-2.169198,0.023096,-0.844946,0.626416,-0.037628,-0.407182,low
-1.971143,-9.911377,5.468191,-4.06058,1.340556,-0.048135,0.776601,-1.011684,-0.185973,1.156553,-0.151425,medium
2.942228,3.123896,1.13816,-1.198741,-1.042038,-2.217569,2.019398,-0.249141,-0.309957,-0.993457,-0.041158,low
-4.539163,-0.504456,-3.01202,0.302483,-1.20461,0.538835,1.743115,-1.180229,-1.63485,-2.238163,-0.055188,low
5.087998,-1.461507,-3.69209,-0.897843,1.74163,0.02816,0.875545,0.1778,-0.775157,0.108956,-1.381021,low
-6.629147,0.923725,-2.073375,-0.124244,-2.258787,0.627927,0.05631,-0.049861,-0.745699,0.338634,0.098904,medium
-1.94459,4.331569,0.249984,-0.902424,-1.055627,-0.766338,0.953861,-1.70421,-0.48447,-0.54269,-0.419712,medium
-6.922999,1.893957,0.214399,2.181406,-1.098743,-1.452276,-1.142949,-0.751572,0.762198,1.929458,1.560997,high
-3.919925,-1.387718,-3.257452,0.366618,-1.171959,-0.751569,-0.010201,-0.489084,-0.333106,-0.547372,0.167742,low
-2.322883,3.695266,-1.574434,-1.151286,0.368404,2.571444,0.596312,0.281699,-0.955733,1.109767,0.37659,high
1.498222,-0.035381,2.557354,3.955553,2.190981,3.169541,1.351565,-0.564797,-0.360158,0.591293,1.22359,medium
-5.006151,-4.916436,2.410783,-1.045582,-1.60311,-0.648914,-0.043419,-0.248385,0.058206,1.433974,-0.236451,medium
-5.076238,-0.014261,-3.714742,-1.845014,0.604769,-0.783914,0.158139,-0.79249,-0.616866,-0.437942,0.908468,medium
-4.806136,2.889237,0.250897,0.982911,-1.093809,-1.727707,0.033376,-1.258272,-0.104703,0.638113,-0.006259,medium
-5.296361,0.077451,-1.092282,0.442613,-2.353148,2.432658,0.769079,0.919029,-1.741041,-0.355965,-1.089498,medium
-0.023726,-1.207662,0.370824,2.332434,-1.172493,0.016278,0.284579,-0.485002,0.325033,0.440253,-0.861709,medium
5.829777,0.221487,-0.972805,0.890675,-3.293663,0.041614,0.688332,-1.457208,-0.168624,-0.931747,1.830859,low
4.246628,1.516035,2.664172,1.535649,0.081242,0.282327,0.751898,-0.59145,-0.222123,0.228867,-0.01852,low
-3.178998,3.218498,-2.576208,-2.068998,-0.75308,-0.101969,0.708793,-0.573085,-1.248606,0.331465,-0.703305,medium
-0.176632,-7.547632,1.937822,-2.857615,0.125207,1.411583,1.225897,-1.315582,-0.238702,-0.756802,0.004402,medium
-7.980866,-1.56411,-0.914856,-1.765628,0.887938,-2.838162,-0.842177,-1.747286,0.364862,2.251653,0.715319,medium
-2.045984,0.593209,-1.06673,-3.439314,-1.216065,-1.375001,0.40037,-0.819273,-0.681561,-0.180067,-1.28117,low
-2.267076,-8.156226,3.063863,-1.726304,-2.614608,2.637697,1.199665,-0.041049,-0.760784,0.756949,-0.2778,medium
-3.580989,-1.328629,1.292961,2.4294,-1.869552,-0.4011,-0.075892,-0.484168,0.458217,0.147091,-0.327208,low
2.338381,1.059469,5.286972,-0.29734,2.861261,-0.013524,1.007861,-2.142118,-0.170221,-1.606736,-0.217987,high
4.587088,-1.765693,-2.829012,0.02119,1.832614,1.062544,-0.278236,-0.024476,0.383671,0.513148,-0.110952,low
-4.510858,-0.744536,-1.869094,0.843838,-1.401709,-0.851733,-0.315932,-0.901724,0.459303,0.441038,0.180425,medium
-3.426791,0.519698,2.475032,-3.997587,-1.773099,-1.972738,-0.013942,-0.58952,0.047792,-1.443977,0.252281,low
-1.943027,-2.054497,-0.085,-0.427063,4.231885,-2.51812,-0.023599,-0.423234,-1.245411,0.363909,0.512115,medium
0.338638,-4.526281,-1.600151,-0.39771,0.972134,-0.036769,-0.00264,-0.382975,0.415792,-0.111973,-0.462671,medium
4.260296,1.126724,3.685301,1.637505,0.756423,-1.374549,-0.497144,-0.635106,0.532566,-2.079892,-0.61603,low
-2.182261,0.079572,1.473393,2.88685,-0.437813,-0.051513,-0.098046,-0.3908,0.174569,1.146468,-0.210502,medium
-5.365025,-5.051429,0.850721,-2.10722,-0.138539,0.251091,0.498771,-0.566507,-0.60309,0.14694,-0.235098,medium
-4.554293,2.32364,0.230655,2.290782,-0.645019,-1.289959,-0.123439,-1.135037,0.456673,1.417896,0.016482,low
4.219094,-2.263817,-3.360719,0.154148,2.353213,0.257049,0.650662,-0.797298,-0.292477,-0.565154,-0.644685,low
-3.179665,-8.172459,3.845879,-4.498788,-1.761961,2.966219,1.573695,0.566004,-1.618019,1.467331,-0.402905,medium
-0.668953,1.782422,2.774772,2.861033,-0.197373,-1.094115,0.827187,-0.663252,-0.584249,1.542195,-1.166887,low
-1.542368,4.539935,0.502771,-1.927688,-1.750185,-2.825979,-0.158152,-1.545306,0.301794,-2.328686,0.492845,low
0.886498,6.02394,3.492933,-2.955133,1.8891,-1.68197,-1.899987,1.153762,-0.111106,0.301399,-0.509369,medium
6.690032,-0.217496,-2.015588,-0.198385,-1.895728,-1.288724,-1.934091,1.680325,0.468398,0.315615,-0.443784,low
-1.328362,-9.593194,4.597022,-7.464802,-1.815465,1.653065,1.933834,-1.3636,-0.953022,0.04725,-0.452834,low
-2.2955,-0.579687,-3.606125,-0.941813,0.207371,-1.190577,0.448234,-1.458265,-0.018258,-1.016941,0.485186,low
-3.421179,3.982205,-1.783234,-2.463846,-0.7208,0.312563,0.332097,-0.217693,-1.293631,0.50292,-0.309547,low
5.554649,-0.103508,-1.117949,0.757187,-1.737376,1.849029,-0.383654,-0.463878,1.300491,0.56008,7.124987,medium
-5.367836,1.781654,-0.610739,0.127802,-2.732257,-0.222066,0.06599,-0.073557,-0.492523,-0.013147,-0.504962,low
5.854479,1.768825,1.265656,-1.509057,0.101689,-1.000256,0.263437,-0.529823,-0.071189,-0.03552,-0.744845,medium
4.384388,3.679132,3.988765,-0.153298,0.382974,1.502996,0.237289,-0.217878,0.178764,1.174238,-0.76287,medium
-1.596432,-3.871045,-1.007453,0.479932,-2.402357,0.491631,0.880017,-0.489953,-0.372214,-0.513089,-0.839443,low
2.035455,-1.905738,-0.071158,2.33959,5.683548,0.732135,0.91535,-0.549527,-1.210521,-0.148465,1.408304,medium
5.608643,0.038162,0.683679,-1.362979,-0.728243,-1.506128,-0.167443,-0.931495,0.184252,-0.946258,-0.744417,low
0.163565,-5.477024,7.183875,-5.06719,-2.125966,0.879721,0.105672,0.14856,-0.089594,0.754827,-0.888356,medium
6.515111,0.898876,0.441047,-0.327584,-1.834165,-2.209416,-0.971027,-0.135456,0.236591,-1.327571,-0.892987,low
-4.839214,0.769772,-0.050564,0.263317,2.564086,-2.300815,-0.141639,-0.861859,-1.906049,1.273095,1.097833,medium
5.327617,-0.666156,-2.356081,0.585276,-1.691321,0.821746,0.947932,-1.111346,-0.191831,0.220975,1.417937,low
-2.463508,-0.077838,1.373109,3.56394,-1.063243,-2.814302,0.32971,-2.543802,0.168342,-0.233411,-0.255854,low
-3.241373,-4.026873,-1.2677,-2.801507,0.640959,1.0216,1.623074,-0.814004,-1.125753,-0.96182,-0.448187,medium
-4.220187,3.700437,1.859385,0.681308,-0.132357,-0.389036,-0.285392,-0.607491,0.20289,0.640013,-0.443266,high
5.305131,-0.741912,-1.953792,-0.873423,2.394388,-0.388479,-0.957764,0.893934,-0.264288,0.234647,0.242435,medium
-6.744083,-1.704318,0.002112,0.027476,-3.310196,0.747563,0.494169,0.054054,-1.185421,0.011511,-0.223377,medium
0.935613,-2.50791,3.892951,2.877743,-0.507753,1.216395,0.701475,-0.614452,0.115564,0.357135,-0.406984,medium
-5.830214,-0.651216,-2.446622,0.339349,-1.717755,1.217116,1.391935,-0.235528,-1.639117,-1.812298,0.05663,low
-1.634995,0.96592,2.676176,2.917956,0.850691,-0.903295,1.39934,-2.290533,-0.558169,-0.500102,-1.286618,high
3.823258,2.133258,3.44693,1.654207,0.406967,0.781911,0.271313,-0.31644,-0.331448,0.677408,-0.421062,medium
0.627249,4.837829,1.808207,-1.322904,-0.488897,1.373904,0.189898,0.092448,-0.166034,1.37081,-0.558477,medium
-2.487731,4.399925,-0.978301,-1.86465,-1.149395,1.621968,0.8532,0.097999,-1.323129,1.129486,-0.325029,low
-0.024326,-3.034668,-1.496413,0.396001,1.191776,0.701238,0.719742,-1.675385,0.480062,-0.280225,0.521834,medium
-0.006447,-3.20019,1.15184,2.483596,1.011797,0.072532,1.392501,-1.176346,-1.341382,-0.492825,-0.897424,low
1.06379,3.313733,1.882743,-0.903068,-0.426173,-0.751467,-0.948776,1.21641,-1.967988,-1.758457,1.287624,medium
-3.213993,1.213481,1.960691,1.914296,-0.779688,-0.131111,0.11321,-0.204288,0.127379,1.712074,-0.574316,low
-5.965407,3.680463,-2.555348,-2.083676,-0.398038,1.020249,-0.039925,0.194119,-1.520539,1.631054,0.802661,high
4.143543,3.876391,2.906806,-1.402511,0.112831,-2.084448,0.983516,0.279477,-0.816007,-0.633987,-0.430803,low
-5.487694,0.874762,-0.189972,-0.259725,-2.941069,2.596002,0.888793,0.885869,-1.568045,-0.4868,-0.97764,medium
4.518494,0.808419,-0.453187,-1.897975,-0.327039,-2.37689,-1.054251,0.119479,-0.065711,-0.833807,-0.611045,low
-1.34001,-2.174237,-1.059282,2.964976,-2.30405,-0.737699,0.258279,-0.803404,0.246288,0.016532,-0.299634,low
-5.0293,-0.521713,-0.362733,-2.826141,-1.088408,1.305771,0.782588,-0.19047,-1.094119,0.407075,0.097136,medium
-2.791835,0.389131,-0.353753,3.370868,-0.457821,0.365298,0.83184,-0.857544,-1.336447,-0.64549,-0.035541,low
5.110209,-1.922914,-3.278543,0.614307,0.305998,0.204294,-0.451678,0.269754,0.598489,1.394357,-0.981269,low
-5.53804,0.077455,-0.407767,1.927509,1.175163,-3.745693,-0.022877,-0.851178,-0.853506,1.598958,0.978411,medium
-2.201198,-2.031393,-1.868685,2.895492,-1.939245,-0.209398,-0.323334,-0.096649,0.662841,0.558921,-0.12574,low
4.929301,3.116778,1.356787,-1.564349,-1.112131,-0.92836,-0.163223,-0.709018,0.778552,-1.0208,1.208418,low
-4.24591,2.573589,0.780893,1.314221,-0.348386,-0.099783,0.371983,-0.937503,0.036251,1.340196,-0.391397,medium
-2.121644,3.110065,1.751862,1.031107,0.206115,-1.100299,0.551139,-1.652723,0.037837,0.776865,-0.282212,medium
-4.225535,-2.353865,0.090305,-1.829664,3.524654,-3.191088,0.002503,-1.262742,-0.067412,0.912986,-0.010943,medium
-2.894243,4.281104,-0.746652,-1.531413,-1.765512,1.401541,0.642177,-0.098415,-1.210236,0.507257,-0.779657,medium
-5.414155,2.454623,-1.077593,0.771751,-0.584155,0.389223,0.033859,0.738457,-1.263024,1.228113,-0.326451,medium
3.136395,-0.772938,2.503444,1.543156,-0.708136,-0.442818,0.522763,-0.06643,-2.055148,-0.295839,0.008329,low
4.606549,2.34234,2.649153,0.534527,-0.044756,1.212496,0.776516,-1.038364,-0.062848,0.763007,-0.168959,medium
-4.529835,-2.104974,-3.005091,-0.962475,-0.269362,-0.307464,1.394578,-1.158638,-1.135452,-1.991057,-0.2384,low
0.94516,-4.651144,-1.874058,0.524695,1.980023,-0.309659,0.066592,-0.29468,-0.17208,0.194795,-1.100374,low
2.447847,-0.547575,5.450905,0.460544,-0.218995,-0.619058,-0.012277,0.262669,-1.854792,0.382694,-0.08089,low
-4.190478,3.180828,0.305824,-3.071949,-1.105187,-1.674692,-0.557486,0.017988,0.033723,-1.599294,0.644923,low
3.866796,2.020066,2.4209,-0.967499,4.113639,2.266811,1.124933,-2.09891,0.204213,1.438189,1.233358,high
4.839877,2.566127,2.61083,-0.356711,0.560305,0.493258,0.20703,-0.52436,0.31597,0.322275,1.395553,medium
3.268238,1.016292,2.063215,1.879469,-0.665849,-1.639986,0.711653,-0.6236,-0.611851,-0.613838,-0.269361,low
-1.958686,-0.904665,1.120715,3.185419,1.751633,-2.572998,0.124823,-0.113336,-1.632799,-0.055853,0.512633,medium
7.311916,-0.097961,-4.161273,-0.896261,-5.300261,0.974433,1.332321,-2.00855,0.064288,-0.356455,2.860631,low
3.052299,-4.93114,0.969198,-3.217556,-1.729835,-0.719608,-1.146724,1.328012,0.229335,0.204568,-0.855047,low
-6.039892,1.672166,1.129654,1.715277,-0.649723,-1.593443,-0.54353,-0.665154,0.530746,2.321256,-0.174698,medium
-0.225271,-1.389766,-3.516655,-0.591334,1.543013,-0.392594,0.694745,-1.088638,-0.267949,-0.766073,0.042187,medium
2.713039,0.46866,3.218301,3.214568,1.860999,0.083385,0.910638,-0.829742,-0.56539,1.158433,-0.708195,medium
4.664557,2.265281,1.879959,-0.332394,-0.345462,0.34418,0.809455,-1.248401,-0.322923,0.08995,0.440867,medium
2.93021,3.265011,0.233886,-2.004436,-1.031186,-1.785851,0.464672,-0.97362,0.02582,-0.322534,0.767681,low
-1.334944,-0.165171,-2.503484,2.451911,-1.425848,0.155553,-0.474997,-0.23572,0.959571,0.556417,1.274898,medium
6.84184,-0.167335,-0.932218,0.007286,-2.223743,-3.393154,-2.227307,2.813951,-3.600253,-0.087436,0.610277,low
-4.56937,1.802134,-0.718961,1.250747,-1.220186,-1.618593,2.389919,1.18261,-0.566772,0.793031,-0.206692,medium
4.620235,2.7153,3.814791,1.189354,-0.55871,0.08028,0.396753,0.006606,-2.11597,0.561253,-0.357888,low
-4.804269,0.398337,-3.71311,-0.865171,-0.889027,-1.535204,0.329433,-1.720772,-0.206292,-1.598041,0.047784,low
-3.713072,-0.631694,0.365288,2.112758,-1.077147,-1.013078,0.58793,0.155699,0.190053,1.042497,-0.329956,medium
5.292399,-1.605294,-3.42278,-0.82347,1.460876,-0.125979,0.295946,-0.487017,-0.282164,-0.107954,-0.750456,low
-1.967371,4.325751,0.237791,-1.443461,-0.464259,1.891474,0.570016,-0.305345,-0.651432,2.904029,-0.234704,high
-2.533241,-1.710231,-0.862785,1.669823,-1.512507,-2.2471,0.415571,0.133493,0.928915,0.890585,0.069453,medium
-6.116712,-4.466453,4.715992,-0.977961,-2.789374,0.537783,0.044218,0.870971,-0.466514,1.083359,-0.299474,high
5.997597,1.283622,0.04427,-0.641498,-1.634338,0.377526,0.042659,-0.62568,0.222641,0.147903,0.711592,low
-3.665814,-3.107015,-2.386138,-2.832008,0.57265,-0.213426,1.046182,-0.94654,-1.002491,-2.251126,-0.287703,low
-5.18354,-0.138246,-1.353496,1.251535,-2.939547,1.381021,0.977491,-0.070183,-1.253359,-1.440899,-0.756322,medium
-3.50279,3.266502,-0.321058,-2.212016,-1.292403,0.80155,0.641398,-0.304076,-0.899208,0.952094,-0.348652,low
1.275917,-2.212027,-2.559014,-1.025016,0.334159,-0.184497,0.576147,-1.167593,0.211756,-1.191072,0.512706,low
6.840878,0.76273,-2.811737,-0.882393,-3.843164,1.427624,1.262061,-1.528278,-0.020831,0.752884,2.412987,low
-3.817345,4.533943,-0.899734,-1.153399,-1.438009,1.483603,0.664543,-0.098427,-1.027598,1.82501,-0.361497,medium
-5.449825,2.754163,-1.361604,1.247364,-2.031401,-0.654163,-0.17808,-0.353752,-0.500005,0.686362,0.269569,medium
3.254034,-1.971891,-2.246272,1.716353,1.537664,1.716645,1.036825,-0.770546,-0.41558,-1.012117,2.064032,low
-4.354803,-1.346685,-3.523027,-0.620302,0.014551,-0.484166,1.371355,-2.087227,-0.791789,-2.3791,0.312622,low
1.510053,-4.230121,0.481546,3.729976,-0.25881,-0.24585,0.090705,-0.831298,-0.071902,-0.654769,-0.298439,low
-1.057575,1.6328,2.698258,1.993105,0.279062,-1.335888,0.180103,-0.623506,0.324142,1.584694,-1.64839,medium
5.801647,0.2164,0.42367,0.580006,-1.874258,-2.037956,-0.361364,-0.017733,0.484616,-0.850701,-0.555515,low
-0.310007,3.690553,0.061692,-1.045534,-0.165904,2.347775,0.719853,-0.186979,-0.408531,2.100101,-0.230805,high
3.028569,1.654517,3.010558,-1.965954,1.089901,1.043385,0.836888,-1.16989,0.093575,0.666894,0.165491,low
-5.218666,0.746943,-0.127444,0.538393,-3.013644,2.185856,0.432914,1.513781,-2.929037,-1.176519,0.517996,medium
-3.314169,-2.393502,0.352466,-1.66201,4.537593,-1.959841,0.665878,-0.666662,-0.298967,0.823267,-0.056381,high
-3.7528,-1.284393,0.084297,2.944152,1.26702,-2.083891,-1.820281,1.585805,-1.963137,1.64195,3.404827,medium
-6.056787,2.800208,-2.216973,-1.671617,-2.021347,0.190569,0.26427,-0.468811,-0.715398,0.6396,-0.149128,medium
5.006526,-1.294297,-1.267265,-0.121731,-2.134654,-0.183334,0.812455,-1.219977,-0.085968,-0.264249,0.53137,low
-6.178374,2.710741,-0.346574,1.232185,-2.258333,0.69863,0.101323,0.851669,-1.373357,0.383152,-1.012746,medium
-8.058888,0.123758,-1.852042,-1.266104,1.470497,-2.342639,-0.874916,-1.516737,0.236946,1.12505,0.643746,high
5.22979,-1.586889,-3.078252,-0.55757,1.483451,-0.410701,0.326263,-0.670142,-0.408912,-0.396002,-0.31778,low
6.737606,0.210348,-2.51635,-0.523236,-2.810682,-0.331687,0.855945,-1.025025,-0.221256,0.115947,1.142454,low
5.278443,1.038967,0.28111,0.360029,-1.091567,0.326239,0.644975,-0.459603,-0.852808,0.631386,0.446994,low
-5.94901,0.781433,-3.07431,0.858016,-1.557343,1.18496,1.407657,-0.49838,-1.759672,-1.729854,-0.379553,medium
-3.449833,-1.665432,-2.922214,-0.821162,0.419145,-0.940994,0.818019,-1.750052,-0.306489,-0.503405,0.848543,low
-4.422851,0.335937,0.723995,3.229652,-1.757999,0.163298,0.353341,-0.228182,-0.953711,0.613803,-1.064304,medium
3.796864,-1.054218,0.653306,1.135931,0.180851,-0.015889,-0.726498,1.527417,-0.077965,1.577056,-1.158297,medium
-2.047552,-6.137779,-0.610985,-4.081416,0.560421,1.339152,1.292263,-0.593534,-0.730458,-1.19608,-0.227794,medium
0.123955,-4.594796,-1.475426,3.373824,-2.134851,1.584447,0.92254,-1.30137,0.209471,-0.835693,1.106186,low
5.91804,0.385633,-0.389816,-0.508301,0.546155,-1.610946,-0.89271,0.651108,-0.8915,-0.49656,-0.884545,low
-4.112036,-0.29902,-0.110051,2.293291,1.919843,-3.166955,0.281266,-0.411453,-0.569093,1.268932,0.943904,medium
2.982975,-2.294177,-2.619019,1.724209,1.89038,1.243949,1.406857,-1.188826,-0.881135,-0.899782,-0.384655,low
-1.994683,-3.774758,4.051268,0.472157,-1.645823,1.057627,1.085808,-0.308149,-0.797521,0.475049,-0.46323,medium
0.650863,-3.827035,2.755698,2.289043,2.211823,-1.995503,-1.328201,4.016237,-8.605153,-1.485865,4.010932,medium
-2.563843,2.241521,1.49646,-2.597882,0.029944,-1.172442,0.229721,-0.424686,-1.010481,-1.164198,1.235354,medium
-1.424862,3.610439,-1.233136,-1.236159,-1.369128,0.841226,0.617351,-0.610749,-0.390926,1.406429,-0.178348,low
6.47227,0.798617,-1.664725,-0.327998,-3.563578,0.077161,1.100357,-1.376637,-0.413104,0.31798,0.76813,low
-4.932016,-7.380546,4.26489,-3.508971,-1.34924,1.858965,0.926496,-0.405523,-0.745191,1.364259,-0.781738,high
-4.520845,4.271318,0.904215,0.746777,-1.21339,-1.00046,0.243773,-0.842613,-0.30796,0.470803,-0.746113,medium
-4.097881,-3.747564,1.5547,-2.552359,2.886043,-2.34843,0.065921,-1.440788,0.404234,0.908828,0.461778,medium
-7.767506,0.03718,-3.104274,-1.074862,-2.054252,0.100786,0.681295,-0.155534,-1.334041,-1.47578,0.56244,low
2.992745,2.161365,1.618571,-1.307032,3.290626,0.191834,0.917115,-2.065651,0.026433,0.121002,0.517292,high
-4.007995,-1.07994,-0.040968,1.22619,0.830118,-1.677915,0.359015,-1.488918,-0.806084,0.435546,0.434044,medium
-6.479454,3.432891,-0.766046,1.898718,-1.920796,1.429099,0.720619,0.211118,-1.57668,-0.446859,-1.293785,medium
-0.664054,0.770808,0.769912,-1.451891,-0.677251,-1.276601,-0.409307,0.121392,0.047168,-0.963099,0.750074,low
3.372578,5.565666,3.283248,-2.543794,0.684047,1.010329,0.137093,-0.083959,-0.58699,0.881756,-1.542919,low
0.704581,1.94222,-1.513415,-2.143904,-2.560284,-3.159946,-0.616671,-0.531493,0.069644,-1.285239,-0.545281,low
-1.029316,-3.190798,-0.021068,-0.401149,5.053823,-1.816523,0.347635,0.908923,-1.936979,0.370751,-0.165632,medium
5.951582,4.636482,4.840724,-1.902835,1.341838,-0.314626,-0.533328,0.201792,-0.01154,0.235862,-1.635514,low
0.80374,-2.474277,0.577285,3.296574,2.023999,-0.105634,0.513808,0.083805,-1.260953,-0.10873,-0.26873,medium
5.238539,1.709362,2.379596,0.179494,0.505808,-0.163173,-0.182928,-0.72203,0.540972,-1.220583,2.625367,low
-5.724055,0.856882,-3.221642,-0.241861,0.038044,1.711881,1.144708,-0.691023,-1.252051,-1.442994,0.476069,medium
-3.183535,-0.93008,2.635063,1.796334,-1.262441,-1.12878,0.496632,-1.046577,-0.818453,-0.22927,-0.021998,medium
-1.562956,-1.516328,-0.230037,4.364113,-0.515165,-2.788451,-0.0174,-1.411681,-1.284696,-0.355876,0.551814,low
2.043728,2.008785,0.042033,-0.296395,-1.891962,-1.003872,0.387386,-1.022448,0.113614,-0.421896,0.589704,low
-4.572193,4.25482,-1.642877,-2.196592,-0.610876,1.719331,0.784197,0.18253,-1.270359,2.044699,0.094367,high
-5.726155,1.694774,-1.885092,-0.39267,-2.115936,1.571609,1.005379,-0.213694,-1.038391,-0.290695,-0.517057,medium
5.784214,4.202754,4.860744,-1.210445,0.801151,-1.846787,-0.714047,1.22328,-3.062314,-0.339157,-0.600819,low
6.534942,-0.017492,-1.639754,-1.422618,-1.453438,-0.975729,-1.478508,1.501286,-0.074488,1.091908,-0.520772,low
-2.188189,-7.958633,0.860117,-4.241472,0.257895,-0.17831,0.570095,-0.282335,-0.407407,0.69482,-1.09908,low
4.471845,-1.487901,-2.655038,-0.721667,2.823746,1.010173,0.087771,0.031234,-0.099841,0.174927,-0.008234,medium
3.338828,1.793138,-0.952946,-2.012808,-0.760186,-1.982677,0.224317,-0.753223,-1.282162,0.767067,-0.529149,low
-4.876503,-1.586874,1.506662,-1.083431,-2.522415,1.802347,0.749948,0.594605,-1.087312,-0.182871,-0.786304,medium
4.182479,1.04139,1.192335,-0.696418,3.459477,1.284119,0.963005,-1.978995,0.15413,0.81294,0.888215,medium
5.727618,0.581924,-0.301411,-0.401816,-0.797064,-2.996748,-1.463075,2.90262,-6.391262,-2.5221,4.041677,medium
6.40167,-0.495528,-1.582865,0.769478,-2.562499,-2.529314,-1.701663,1.941118,-0.044411,-0.396745,-1.626712,low
-1.887077,4.095188,-1.283461,-2.202953,0.218823,2.302327,1.252485,0.654747,-1.433308,1.237178,0.351423,medium
-3.686245,1.946595,1.189962,2.503786,-1.095386,-0.767598,0.25169,-0.623673,-0.33535,0.569024,-0.706023,medium
2.187993,4.174163,2.231919,-1.427091,0.664212,0.176398,-0.225824,0.090959,0.147021,1.38145,-0.387768,high
-4.482543,2.44239,-3.080887,-1.791116,-1.213646,-0.480999,1.103414,-0.752332,-1.299479,0.070858,0.05305,low
5.166567,0.215219,-1.039493,-0.694961,-1.897686,-3.367856,0.252626,1.055461,-0.846835,-0.840385,-1.493601,low
1.997784,4.396988,2.335606,-1.955998,-0.917452,-2.508346,-0.137458,-0.68189,-0.809601,0.212076,-1.365558,medium
-7.204344,1.848015,0.540014,2.209418,-0.888626,-0.713229,-0.714659,0.440986,-0.506111,1.930397,0.808644,high
5.173128,-1.564807,-3.666888,-1.05106,1.372803,0.173788,0.372317,-0.077931,-0.642479,0.109157,-1.649211,low
5.705289,3.979533,4.24021,-1.250111,0.565184,-0.527768,-0.311554,-0.073067,-0.236618,0.338623,-2.073437,high
4.04793,0.646669,-0.058255,0.963975,-0.237926,2.633617,0.982807,-0.279803,-0.39459,1.650501,0.063052,low
-3.404445,-1.406865,-0.615828,2.199038,1.271972,-2.531685,-0.48733,-0.922213,0.026453,1.368269,0.48602,medium
5.583425,1.672398,0.86258,-0.362524,-0.812127,0.852845,0.588028,-0.927241,0.340101,0.82049,0.852048,low
2.899491,-1.260089,-0.502894,2.524432,1.502501,1.320054,1.073,-0.121617,-1.024854,-0.631219,-0.028109,low
5.572524,3.933984,4.912479,-2.452645,4.104017,-1.152431,-0.209925,-0.500609,-1.035033,-1.096909,0.663812,medium
-6.504272,4.016322,-2.878746,-2.212364,-0.303213,0.803462,0.151199,-0.446918,-0.766386,1.460282,0.851234,high
6.865608,1.051975,-0.911819,-1.329111,-2.172553,-1.161298,-0.509571,0.489767,-0.027073,0.368925,-0.932653,low
