@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-2,5-6,9-19,21-30,32,34-38,40-43,45-51,53-59-weka.filters.unsupervised.attribute.RenameNominalValues-R11-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute runoffws numeric
@attribute logchl_A {low,medium,high}

@data
0.829831,0.258477,0.230649,0.089347,-2.029338,0,-1.10481,-0.920603,-0.591376,0.732102,low
0.938291,0.033564,0.405149,0.404168,-0.296563,0.455014,-1.10481,-0.920603,2.210837,0.883646,low
0.182003,0.484452,0.584804,0.542946,0.383881,0.154761,1.648478,1.791062,-0.029373,0.563073,medium
0.77935,0.665146,0.510093,0.353296,0.499836,0.105782,0.194585,-0.032963,-0.240405,0.729751,medium
0.109349,0.426752,0.538338,0.434047,-0.425284,0.010407,-1.10481,-0.920603,-0.564582,0.41887,medium
0.641285,0.267035,0.582824,0.539069,-1.576064,0.015382,-0.945178,-0.850732,-0.551935,0.582821,medium
0.824068,0.204617,0.451796,0.296805,-2.233434,0.000591,0.259148,0.045224,-0.589895,0.561447,low
0.681853,0.861971,0.47197,0.361355,0.233998,0,0.755139,0.486146,-0.591376,0.756526,medium
0.798653,0.048048,0.235043,0.161482,-1.281403,0.027367,-1.10481,-0.920603,-0.517988,0.872633,low
0.527882,0.551415,0.534318,0.492106,0.343813,0.083491,1.149752,1.211941,-0.335185,0.715918,medium
0.390558,0.230373,0.543521,0.584256,-1.694253,0,-1.10481,-0.920603,-0.591376,0.128428,low
0.715729,0.680974,0.483317,0.141612,0.788145,0.1293,1.386658,1.583869,-0.14887,0.716545,low
0.444265,0.651959,0.54391,0.504263,0.579041,0.191578,0.859322,0.838272,0.162802,0.784641,medium
0.894753,0.64728,0.448145,0.161482,-1.130205,0,-1.10481,-0.920603,-0.591376,0.735447,low
0.838061,0.442731,0.836998,0.787056,-1.320225,0.003703,0.641618,0.518755,-0.581974,0.308673,high
0.430688,0.718598,0.418085,0.290193,0.485995,0.196448,0.77793,0.771196,0.190284,0.789333,medium
0.300017,0.490689,0.488151,0.268042,0.691602,0.521325,0.577277,0.356777,2.86754,0.65238,high
0.806168,0.240248,0.566618,0.372571,-2.233434,0,-1.10481,-0.920603,-0.591376,0.694067,low
0.707198,0.703744,0.451796,0.193877,0.845775,0.361566,0.600911,0.339645,1.365491,0.683334,low
0.595945,0.66028,0.44308,0.283224,1.295218,0.224969,0.461949,0.381452,0.357613,0.731668,medium
0.822959,0.477516,0.552612,0.695827,-0.822743,0.087855,1.034029,0.939246,-0.318626,0.367612,low
0.810332,0.676432,0.436056,0.178694,0.17379,0.187038,-0.423971,-0.555527,0.191786,0.752504,low
0.643098,0.247741,0.394084,0.296805,-1.348991,0,-1.10481,-0.920603,-0.591376,0.608712,low
0.807232,0.461502,0.635236,0.648005,-1.048444,0.014175,0.971478,1.009698,-0.554738,0.326558,medium
0.506124,0.526257,0.530293,0.395474,0.377133,0.023491,1.378742,1.565814,-0.529104,0.713073,medium
0.776,0.694095,0.498989,0.161482,0.845775,0,-1.10481,-0.920603,-0.591376,0.691155,low
0.691178,0.674554,0.526418,0.193877,1.912129,0.21071,0.850839,0.835488,0.272585,0.721577,low
0.365781,0.702529,0.380067,0.241277,1.335935,0.21419,-1.10481,-0.920603,0.293427,0.775721,low
0.135502,0.417913,0.502628,0.340176,-0.7269,0.124427,0.50603,0.303675,-0.338451,0.213627,medium
0.505872,0.077017,0.284489,0.089347,-1.254486,0.014706,-1.10481,-0.920603,-0.553349,0.797159,low
0.856381,0.440049,0.800791,0.695827,-1.320225,0.003763,0.247983,0.113212,-0.581853,0.321448,high
0.657031,0.348072,0.700011,0.856557,-1.388198,0.18469,-0.718927,-0.729177,0.124263,0.304534,low
0.635447,0.60742,0.589258,0.429524,0.406083,0.260412,0.539713,0.533334,0.591085,0.681981,medium
0.120247,0.74521,0.700011,0.404168,-0.345223,0.28911,0.730452,0.48272,0.793616,0.616026,high
0.207938,0.543221,0.519532,0.440548,0.893297,0.144397,0.763944,1.084816,-0.079145,0.745943,medium
0.716337,0.522433,0.603,0.424836,-0.461269,0.145703,1.347596,1.874562,-0.073689,0.653528,medium
0.606349,0.333271,0.359235,0.178694,-0.57202,0.141121,-1.10481,-0.920603,-0.094644,0.551856,low
0.561607,0.540489,0.556255,0.454551,0.377133,0.138872,1.273226,1.382814,-0.106619,0.689459,medium
0.56374,0.855246,0.646317,0.533026,0.796191,0.212874,1.166,3.08384,0.286316,0.740172,high
0.896489,0.627863,0.407413,0.178694,-0.86331,0,-1.10481,-0.920603,-0.591376,0.733172,low
0.576072,0.3176,0.339489,0.118111,-1.065224,0,-1.10481,-0.920603,-0.591376,0.583054,low
0.499843,0.206319,0.417268,0.161482,-2.012052,0.005169,-1.10481,-0.920603,-0.578291,0.446215,low
0.661414,0.678809,0.514068,0.353296,1.912129,0.155905,0.810132,0.931152,-0.023838,0.716549,medium
0.711868,0.671846,0.506515,0.219743,0.788145,0.229889,0.877077,1.052794,0.411481,0.73671,low
0.551731,0.702743,0.496028,0.46718,0.882742,0.125167,0.968604,0.811188,-0.169011,0.748781,medium
0.523958,0.033122,0.535999,0.43625,-0.532693,0.060944,-1.10481,-0.920603,-0.405853,0.737078,medium
0.717711,0.711096,0.507059,0.361355,0.845775,0.466932,-0.376738,-0.548125,2.329379,0.67598,medium
0.623321,0.801165,0.486199,0,1.920319,0.222793,-0.565763,-0.660118,0.345247,0.783539,low
0.936064,0.140493,0.345951,0.207458,-1.226358,0,-1.10481,-0.920603,-0.591376,0.795241,low
0.288027,0.532065,0.506696,0.417468,0.997106,0.094879,0.869782,1.623861,-0.291874,0.695019,medium
0.726772,0.723467,0.493601,0.290193,0.845775,0,-1.10481,-0.920603,-0.591376,0.69866,low
0.414284,0.470814,0.522715,0.528834,0.797162,0.429022,-0.371392,-0.490013,1.970876,0.628765,medium
0.369593,0.563469,0.510969,0.412311,0.557902,0.246293,-1.061618,-0.879672,0.49512,0.750102,medium
0.667908,0.218443,0.50796,0.458287,-2.105087,0.258963,0.978363,0.774802,0.58024,0.652469,medium
0.863177,0.441739,0.610658,0.340176,-1.171984,0.006003,0.720901,0.646195,-0.576102,0.341639,low
0.735534,0.263428,0.298638,0.178694,-1.987961,0,-1.10481,-0.920603,-0.591376,0.652316,low
0.573687,0.83198,0.671383,0.62543,1.008143,0.559844,-0.333528,-0.526206,3.267365,0.722184,high
0.493783,0.432671,0.540761,0.431805,-0.106968,0.005663,1.336634,1.391849,-0.57704,0.265971,medium
0.081623,0.74844,0.542739,0.404168,-0.299107,0.420759,0.858033,0.67363,1.889597,0.661818,medium
0.676839,0.691467,0.492574,0.275856,0.92733,0.278515,1.597686,1.697113,0.715666,0.720009,low
0.71292,0.386209,0.673669,0.620817,-1.346878,0.002306,-0.626852,-0.670352,-0.585582,0.555413,high
0.279911,0.713622,0.466872,0.303094,0.862797,0.221378,0.089098,0.582204,0.335741,0.724774,medium
0.561886,0.614299,0.595821,0.604126,0.759885,0.060853,1.086938,1.145166,-0.41495,0.682183,medium
0.611294,0.337977,0.399996,0.320306,-0.160434,0.26827,0.511611,0.283208,0.644785,0.549191,low
0.999134,0.258989,0.688256,0.816821,-2.124974,0.006878,-0.630354,-0.681168,-0.584965,0.277072,low
0.96772,0.183056,0.384574,0,-1.704039,0.111781,0.728012,0.503642,-0.224706,0.798327,low
0.147739,0.751151,0.583458,0.468888,-0.440095,0.223723,-0.369282,-0.521347,0.352433,0.691136,medium
0.69213,0.095054,0.568185,0.717024,-1.574525,0.000029,-1.10481,-0.920603,-0.591305,0.366917,low
0.219677,0.560049,0.487287,0.361355,0.812461,0.134005,-0.898339,-0.828141,-0.127961,0.654099,medium
0.816793,0.267671,0.401898,0.230959,-1.910105,0,-1.10481,-0.920603,-0.591376,0.636378,low
0.653328,0.673079,0.642956,0.46718,1.912129,0.149771,0.84765,0.992129,-0.053765,0.716865,medium
0.387671,0.486075,0.519046,0.309091,0.624117,0.277821,0.62266,0.445623,0.71165,0.61644,medium
0.316432,0.675938,0.345951,0.141612,2.156609,0.036511,0.076092,0.49907,-0.491411,0.766625,low
0.649573,0.230159,0.454164,0.335489,-1.698497,0.041033,0.213461,-0.026036,-0.478619,0.615468,low
0.805878,0.478473,0.716212,0.657769,-0.822743,0.041347,1.249504,1.228729,-0.477013,0.372221,high
0.686061,0.576327,0.655026,0.386152,0.292621,0.17022,1.04231,1.165183,0.047852,0.685557,medium
0.669191,0.13022,0.50244,0.647157,-2.708094,0,-1.056849,-0.900494,-0.591376,0.356185,low
0.783592,0.05027,0.362657,0.376103,-1.281403,0.07482,-1.10481,-0.920603,-0.366438,0.862118,low
0.689139,0.924279,0.452393,0.259722,0.470312,0.561744,-0.367393,-0.550605,3.279832,0.793056,low
0.864179,0.641359,0.541556,0.379541,-0.572124,0.023494,-1.10481,-0.920603,-0.528979,0.687307,medium
0.786815,0.229141,0.372941,0.357389,-2.233434,0.006204,-0.438249,-0.562177,-0.57563,0.75727,low
0.555219,0.589448,0.53586,0.490682,0.163458,0.390914,0.156943,0.028494,1.623742,0.684991,medium
0.718434,0.417684,0.681888,0.708325,-1.346878,0,-1.10481,-0.920603,-0.591376,0.555696,medium
0.917681,0.195463,0.399033,0.268042,-1.615776,0.007239,-1.01838,-0.882904,-0.573028,0.666525,medium
0.767722,0.038499,0.126599,0.219743,1.262765,0.001439,-1.10481,-0.920603,-0.587826,0.852079,low
0.858473,0.458995,0.606054,0.710164,-1.032071,0.022165,0.363348,0.174593,-0.532857,0.341677,medium
0.472198,0.499407,0.462345,0.515371,0.291404,0.066258,1.018739,0.926388,-0.39616,0.679236,medium
0.962825,0.286317,0.642166,0.62543,-2.238367,0.000436,0.098798,-0.12113,-0.590287,0.341668,high
0.753678,0.513794,0.528818,0.290193,-0.558513,0.085658,1.1419,1.456453,-0.327932,0.626654,low
0.93292,0.136412,0.169187,0.089347,-1.226358,0.036212,-0.939372,-0.855372,-0.492871,0.800397,low
0.704009,0.169631,0.516086,0.461918,-2.455052,0.005893,0.538796,0.252762,-0.576377,0.393863,medium
0.278539,0.497517,0.6403,0.515371,0.691602,0.134947,1.69876,1.766289,-0.123577,0.643404,high
0.895914,0.635846,0.469451,0.250829,-0.86331,0.016313,-1.10481,-0.920603,-0.548907,0.720587,low
0.708131,0.148361,0.598765,0.635593,-2.217515,0,-1.10481,-0.920603,-0.591376,0.569017,high
0.859099,0.475594,0.593375,0.438417,-1.006285,0,-1.10481,-0.920603,-0.591376,0.474241,low
0.223712,0.615193,0.484657,0.325568,0.638141,0.114644,0.593342,1.075108,-0.213077,0.791973,medium
0.705619,0.330888,0.496627,0.414916,-2.22331,0,-1.10481,-0.920603,-0.591376,0.402972,low
0.670648,0.541228,0.421686,0.230959,-0.166711,0,-1.10481,-0.920603,-0.591376,0.660204,low
0.589942,0.103786,0.581086,0.577132,-1.558106,0,-1.10481,-0.920603,-0.591376,0.554422,medium
0.743335,0.517764,0.73167,0.636057,-0.461269,0.05012,1.610069,2.104463,-0.450061,0.631116,high
0.957862,0.167131,0.420896,0.141612,-1.281128,0.018732,-1.10481,-0.920603,-0.542359,0.716743,low
0.672005,0.534796,0.642483,0.729287,-0.166711,0.096106,1.086099,1.133664,-0.288195,0.659827,high
0.269868,0.502052,0.575797,0.473878,0.691602,0.147375,2.221195,2.540267,-0.064213,0.647049,high
0.190382,0.698059,0.562436,0.463696,-0.014312,0.144111,0.200223,0.943218,-0.080325,0.770672,medium
0.3963,0.543394,0.333504,0.230959,0.787169,0.068398,-1.030039,-0.810132,-0.389261,0.728602,low
0.880833,0.636321,0.500151,0.178694,-0.86331,0.03048,-1.10481,-0.920603,-0.509192,0.720587,medium
0.701761,0.035378,0.485099,0.283224,1.262765,0.101646,-1.050388,-0.898194,-0.265581,0.629878,low
0.815683,0.917306,0.420896,0.141612,-0.179581,0.357525,-1.10481,-0.920603,0.274479,0.785222,low
0.850379,0.473907,0.6773,0.592314,-1.006285,0.063733,-0.326271,-0.453039,-0.405557,0.407286,medium
0.274173,0.664175,0.4618,0.424836,1.969305,0.189306,0.327069,1.231526,0.149989,0.775533,medium
0.289859,0.573432,0.62675,0.543898,0.767787,0.131409,-0.085224,0.023062,-0.141062,0.777818,medium
0.131926,0.479648,0.471471,0.372571,0.32361,0,2.057964,2.365892,-0.591376,0.643404,medium
0.706042,0.264532,0.43571,0.412311,-1.987961,0.001819,-1.075231,-0.908379,-0.586808,0.348466,low
0.818964,0.430584,0.699605,0.573417,-1.296628,0.004128,0.37666,0.200392,-0.580994,0.383472,low
0.594148,0.790596,0.462073,0,0.973968,0.391434,0.625697,0.362598,1.618337,0.793789,low
0.111331,0.748949,0.750569,0.572661,-0.299107,0.338334,0.761479,0.513934,1.174096,0.62412,high
0.284659,0.458259,0.546594,0.3447,-0.147088,0.043284,0.007196,-0.21321,-0.470978,0.536537,medium
0.79674,0.479137,0.682914,0.738195,-0.822743,0.099867,1.357107,1.373854,-0.272388,0.370156,high
0.865176,0.444574,0.627719,0.259722,-1.320225,0.008458,0.560795,0.457594,-0.569724,0.341639,medium
0.86502,0.032893,0.391524,0.309091,-0.610658,0.414801,0.815659,0.795496,1.652121,0.943499,low
0.813341,0.490261,0.574139,0.325568,-0.822743,0.059345,0.524197,0.452298,-0.42003,0.525708,medium
0.514464,0.545146,0.493397,0.34907,0.272584,0.10273,1.58513,1.76592,-0.260663,0.706202,medium
0.226833,0.656211,0.562764,0.520017,0.70005,0.152858,1.22107,1.14429,-0.039033,0.774016,medium
0.678883,0.689716,0.513728,0,1.912129,0.334971,0.453213,0.362182,1.145225,0.721577,low
0.673831,0.923931,0.428182,0.309091,0.470312,0.257527,-0.546874,-0.660096,0.57823,0.798799,low
0.926689,0.212467,0.741043,0.450702,-2.093859,0.084172,-0.854882,-0.803959,-0.333654,0.566602,low
0.9863,0.172403,0.441776,0.089347,-1.704039,0,-1.10481,-0.920603,-0.591376,0.714125,low
0.549444,0.088914,0.378911,0.268042,-1.254486,0.046278,-0.485117,-0.568209,-0.461835,0.59074,low
0.322219,0.64913,0.451796,0.303094,1.957182,0.213177,0.70903,1.802124,0.288451,0.787739,medium
0.577067,0.664692,0.463428,0.268042,1.295218,0.121334,-1.10481,-0.920603,-0.181745,0.727997,low
0.364394,0.235823,0.430022,0.207458,-1.423953,0.067682,-1.10481,-0.920603,-0.392256,0.467993,low
0.664599,0.665602,0.512012,0.365203,1.912129,0.228145,0.385172,0.23411,0.377108,0.721577,medium
0.963699,0.127352,0.412665,0.207458,-1.337126,0.146967,-1.10481,-0.920603,-0.066211,0.631717,low
0.795597,0.243854,0.346733,0.230959,-2.233434,0.000924,-1.10481,-0.920603,-0.589052,0.782096,low
0.562798,0.855544,0.702329,0.486312,0.564535,0.324136,1.098304,2.984969,1.060226,0.740178,medium
0.931202,0.032182,0.393067,0.161482,-0.296563,0.295739,-1.10481,-0.920603,0.840381,0.883646,low
0.790468,0.311236,0.4469,0.309091,-1.958494,0,-1.10481,-0.920603,-0.591376,0.61644,low
0.674115,0.684894,0.536554,0.330624,1.912129,0.178637,1.134886,1.195642,0.092101,0.721577,low
0.663894,0.676376,0.498207,0.178694,1.912129,0.203655,0.735808,0.834362,0.231639,0.716545,low
0.965026,0.141125,0.440125,0.207458,-1.337126,0.080837,-1.10481,-0.920603,-0.344782,0.809538,low
0.673577,0.231686,0.45819,0.357389,-2.105087,0.022202,-1.10481,-0.920603,-0.534004,0.513042,low
0.609249,0.441049,0.5346,0.65379,-0.216439,0.010687,0.489973,0.364391,-0.563968,0.231803,medium
0.548701,0.854727,0.653939,0.468888,0.564535,0.18684,0.900274,2.959608,0.145789,0.740529,medium
0.579434,0.238289,0.459034,0.268042,-1.527956,0.097644,1.955624,2.100629,-0.281376,0.389043,low
0.682301,0.925921,0.440788,0.241277,0.470312,0.687959,-1.10481,-0.920603,4.639344,0.793056,low
0.445298,0.268679,0.471721,0.427201,-1.540286,0.015797,-1.10481,-0.920603,-0.550329,0.145356,low
0.662329,0.329276,0.642166,0.241277,-1.830302,0.235214,0.618548,0.383463,0.423627,0.415483,low
0.675944,0.92557,0.451796,0.372571,0.470312,0.463258,0.074874,-0.214941,2.286189,0.793365,medium
0.94104,0.246365,0.918296,0.869314,-2.093859,0.002948,-0.114908,-0.297082,-0.583943,0.438197,medium
0.622882,0.23633,0.34114,0.207458,-1.348991,0.00062,-1.10481,-0.920603,-0.589836,0.50165,low
0.69807,0.08827,0.61854,0.742935,-1.303766,0.000067,-1.10481,-0.920603,-0.591209,0.659661,low
0.766355,0.007897,0.352794,0.089347,-1.075343,0.084397,-1.10481,-0.920603,-0.332236,0.896637,low
0.68661,0.146193,0.532611,0.63881,-2.708094,0.000353,-1.10481,-0.920603,-0.590491,0.539464,low
0.496048,0.201704,0.435015,0.275856,-2.311669,0.107542,-1.10481,-0.920603,-0.241531,0.443702,low
0.615537,0.246355,0.375967,0.161482,-1.436869,0.003379,-0.094573,-0.30937,-0.582892,0.49756,low
0.501814,0.163817,0.585426,0.361355,-2.45349,0.001517,-0.947837,-0.8495,-0.587572,0.255532,low
0.781933,0.09124,0.467133,0.376103,-1.059539,0,-1.10481,-0.920603,-0.591376,0.594493,low
0.366835,0.608826,0.442755,0.365203,0.478949,0.105755,0.020922,-0.1969,-0.248601,0.776079,medium
0.957337,0.133427,0.546467,0.448734,-1.262739,0.067667,-0.674942,-0.723018,-0.391463,0.809538,medium
0.611162,0.671748,0.572556,0.36894,0.689638,0.253657,0.281876,0.220435,0.544383,0.721996,medium
0.919139,0.036056,0.41394,0.141612,-0.296563,0.434946,-0.911305,-0.839284,2.019892,0.883526,low
0.666655,0.68266,0.587272,0.431805,1.912129,0.325612,1.376391,1.515455,1.070449,0.721577,medium
0.256835,0.58181,0.502251,0.365203,0.790224,0.084181,-0.552934,-0.621775,-0.332574,0.750111,medium
0.098337,0.755823,0.464232,0.296805,-0.299107,0.49539,-1.10481,-0.920603,2.589916,0.642781,low
0.088252,0.747467,0.593868,0.392441,-0.299107,0.426458,0.44117,0.203911,1.94238,0.608629,medium
0.120983,0.755025,0.580902,0.452641,-0.326679,0.320465,0.466594,0.224017,1.03188,0.688734,medium
0.823499,0.263072,0.421686,0.275856,-1.910105,0.013975,-1.10481,-0.920603,-0.55526,0.636378,low
0.623664,0.41665,0.573746,0.412311,-0.920153,0.003429,0.607614,0.477114,-0.582729,0.217604,medium
0.567707,0.685915,0.585603,0.529895,1.295218,0.255608,0.839358,0.703588,0.55798,0.732341,low
0.639515,0.268999,0.652744,0.508073,-1.576064,0.011317,-0.845806,-0.802207,-0.565687,0.5828,medium
0.091505,0.74528,0.483317,0.161482,-0.299107,0.417306,1.256257,1.150631,1.858098,0.50649,medium
0.136845,0.509742,0.498599,0.250829,0.32361,0.21574,1.514022,1.51717,0.302724,0.737578,low
0.795807,0.103565,0.467652,0.463696,-1.667399,0,-1.10481,-0.920603,-0.591376,0.596046,low
0.637712,0.238172,0.367275,0.178694,-1.348991,0.051887,-1.10481,-0.920603,-0.443224,0.585397,low
0.295292,0.486053,0.527924,0.468888,0.691602,0.665384,-0.835735,-0.795852,4.398406,0.73762,medium
0.42829,0.425704,0.618409,0.511774,-0.030404,0.031055,-1.10481,-0.920603,-0.507586,0.512106,medium
0.587902,0.664089,0.45819,0.241277,1.295218,0.186564,-0.904003,-0.809299,0.135466,0.722232,low
0.774915,0.357373,0.394084,0.193877,-1.197575,0.001907,-0.186139,-0.358265,-0.586591,0.303055,medium
0.694751,0.365996,0.45269,0.376103,-1.13701,0.016011,-0.542439,-0.602866,-0.549754,0.436097,low
0.76994,0.049907,0.380641,0.141612,1.262765,0,-1.10481,-0.920603,-0.591376,0.861658,low
0.664355,0.448046,0.449681,0.529895,-0.694217,0.011018,0.727962,0.608377,-0.563084,0.492633,medium
0.938244,0.120909,0.606201,0.275856,-1.226358,0.342858,-0.903847,-0.830382,1.210717,0.584887,low
0.204494,0.451848,0.388903,0.207458,-0.006129,0.009451,0.01201,-0.173253,-0.567176,0.428372,low
0.324057,0.481877,0.57676,0.376103,0.691602,0.3184,1.755325,1.824946,1.01631,0.620993,medium
0.663725,0.677848,0.52489,0.309091,1.912129,0.135964,0.745398,0.84791,-0.118785,0.716546,low
0.516621,0.180544,0.517082,0.325568,-2.311669,0.001018,-0.88057,-0.818001,-0.588827,0.139122,low
0.94293,0.211663,0.403303,0.230959,-2.093859,0,-1.10481,-0.920603,-0.591376,0.58327,low
0.698893,0.207971,0.443403,0.376103,-2.105104,0.001118,0.306843,0.063425,-0.588573,0.4741,low
0.22795,0.555325,0.530585,0.357389,0.812461,0.071888,-0.875336,-0.76183,-0.376569,0.751673,medium
0.684883,0.452249,0.536692,0.599284,-0.837577,0.002357,-0.08068,-0.217074,-0.585436,0.525535,medium
0.352493,0.676339,0.52867,0.514183,1.546366,0.236465,0.598759,1.859582,0.430696,0.786007,medium
0.953435,0.077796,0.513045,0.275856,-0.296563,0.070776,-0.840227,-0.804657,-0.380556,0.811609,low
0.910322,0.220613,0.483092,0.470573,-2.090494,0.024133,0.03344,-0.180579,-0.527327,0.620218,low
0.976837,0.17839,0.235043,0,-1.704039,0.063247,-1.044128,-0.896384,-0.405594,0.716473,low
0.551309,0.102991,0.604724,0.730407,-1.254486,0.024345,-1.065955,-0.903946,-0.526747,0.618148,low
0.661652,0.672971,0.536138,0.193877,1.912129,0.160241,1.040971,1.228034,-0.002667,0.716545,low
0.269127,0.405976,0.52177,0.250829,0.003335,0.042452,-0.950974,-0.851796,-0.473526,0.22724,medium
0.783459,0.226873,0.785861,0.78415,-2.233434,0.072329,-0.766547,-0.76292,-0.374888,0.766725,high
0.326717,0.67021,0.488793,0.43625,1.546366,0.222467,0.499842,1.69171,0.34314,0.786984,medium
0.714934,0.417613,0.746104,0.665006,-1.346878,0,-1.10481,-0.920603,-0.591376,0.524079,high
0.681131,0.66628,0.593786,0.34907,1.912129,0.494269,-0.875013,-0.805427,2.593619,0.721577,medium
0.345205,0.451394,0.602014,0.539069,-0.184956,0.134982,1.454194,1.480627,-0.123532,0.452497,medium
0.339143,0.476802,0.609596,0.497651,0.691602,0.183792,2.297447,2.637312,0.120196,0.596328,medium
0.675561,0.685133,0.52867,0.178694,1.912129,0.271537,1.400313,1.547499,0.666295,0.721577,low
0.20876,0.510036,0.520496,0.500337,0.507922,0.314964,0.769814,0.633573,0.987485,0.64023,medium
0.26387,0.495985,0.498207,0.283224,0.691602,0.410276,0.476695,0.267197,1.793007,0.739298,medium
0.824519,0.142268,0.475644,0.40694,-1.371216,0,-1.10481,-0.920603,-0.591376,0.679077,medium
0.654882,0.664642,0.561889,0.40694,1.912129,0.1615,0.901583,1.04607,0.003648,0.716545,medium
0.762767,0.153825,0.271381,0.193877,-2.217515,0.004043,0.231399,-0.010958,-0.581182,0.700318,low
0.653128,0.483959,0.669173,0.616033,-0.48022,0.130208,0.721545,0.599973,-0.144866,0.595414,high
0.037813,0.762108,0.582005,0.511774,-0.299107,0.229947,0.954749,0.785397,0.382272,0.651953,medium
0.283666,0.434457,0.516086,0.46718,-0.070742,0.184765,-0.268687,-0.412944,0.125447,0.305008,medium
0.959443,0.125791,0.44308,0.178694,-1.337126,0,-1.10481,-0.920603,-0.591376,0.610906,low
0.138612,0.457188,0.609026,0.478682,0.271413,0.445671,0.065033,-0.134797,2.12251,0.60426,medium
0.70053,0.222825,0.43571,0.392441,-2.105121,0.038017,0.038075,-0.22383,-0.486911,0.697207,low
0.385415,0.520076,0.508139,0.489241,0.731521,0.082265,0.513771,1.058293,-0.339585,0.733663,medium
0.976938,0.135962,0.454164,0.219743,-1.337126,0,-1.10481,-0.920603,-0.591376,0.789136,low
0.373534,0.479604,0.614398,0.489241,0.624117,0.089047,0.678842,0.49493,-0.314672,0.614099,medium
0.722513,0.418272,0.722598,0.580743,-1.346878,0.001843,-1.10481,-0.920603,-0.586754,0.555696,medium
0.694079,0.477058,0.627779,0.588348,-0.568345,0.074924,0.943634,0.96454,-0.365946,0.545738,medium
0.435866,0.43028,0.475644,0.268042,0.387947,0.016946,-0.272572,-0.396618,-0.547247,0.611809,low
0.685887,0.385016,0.641476,0.43625,-1.133685,0,-1.10481,-0.920603,-0.591376,0.433863,medium
0.713328,0.441275,0.755219,0.704292,-0.989688,0,-1.10481,-0.920603,-0.591376,0.517343,high
0.614718,0.485006,0.651634,0.837828,-0.207158,0.030792,0.977132,0.999729,-0.508554,0.488171,low
0.690397,0.921985,0.430022,0.161482,0.470312,0.358228,-0.586388,-0.676891,1.337722,0.798505,low
0.67683,0.920016,0.307892,0,0.470312,0.259086,-0.663525,-0.714989,0.581158,0.797159,low
0.194947,0.56052,0.513557,0.398438,1.127096,0.211009,0.510766,0.280951,0.274954,0.786838,medium
0.439574,0.452811,0.514913,0.468888,-0.001822,0.026805,1.103198,1.181948,-0.519723,0.269036,low
