@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute nani numeric
@attribute wetlands numeric
@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute wsarea_km2 numeric
@attribute lake_area_ha numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute fire numeric
@attribute fire_yrmean numeric
@attribute lst numeric
@attribute lst_yrmean numeric
@attribute npp numeric
@attribute npp_yrmean numeric
@attribute precip numeric
@attribute precip_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute atmo_pdep_2002 numeric
@attribute atmo_pdep_2007 numeric
@attribute tot_ndep_2000 numeric
@attribute tot_ndep_2007 numeric
@attribute tot_sdep_2000 numeric
@attribute tot_sdep_2007 numeric
@attribute n_cbnf_2007 numeric
@attribute n_crop_n_rem_2007 numeric
@attribute n_fert_farm_2007 numeric
@attribute n_fert_urban_2007 numeric
@attribute human_n_demand_2007 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock_food_demand_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute n_livestock_n_content_2007 numeric
@attribute n_rock_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_f_fertilizer_2007 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute p_nf_fertilizer_2007 numeric
@attribute p_human_food_demand_kg_2007 numeric
@attribute p_human_nonfood_demand_kg_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute napi numeric
@attribute 'total input' numeric
@attribute legacy numeric
@attribute damdensws numeric
@attribute pctwdwet2011ws numeric
@attribute pcthbwet2011ws numeric
@attribute runoffws numeric
@attribute clayws numeric
@attribute sandws numeric
@attribute omws numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute p2o5ws numeric
@attribute depth numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.654636,0.192318,0.866083,0.480747,-0.097218,-0.132331,0.774583,0.881889,0.716211,-0.156255,0.982679,-0.065956,-0.506157,0.851187,0.283929,0.836955,-0.266739,-0.0519,-0.671458,-1.006285,-0.406446,0.615588,0.718147,0.301838,0.31331,2.340627,1.974587,1.916741,0.146123,0.069745,0.057651,0.515813,1.179563,1.143072,0.50573,2.603798,0.895331,1.231088,1.231732,1.165873,-0.136294,-0.426479,-0.381865,-0.42554,1.290601,0.722034,2.424086,0.947642,-0.341681,0,0.449579,0.461291,0.741815,0.590023,0.175504,0.648774,0.531604,-0.210787,0.468044,'\'(1.960411-inf)\''
0.588993,0.093884,0.65536,0.729684,-0.096011,-0.123762,0.608164,0.475499,0.536064,-0.156255,-0.316241,-0.260254,0.022128,0.851984,0.442785,0.858232,0.511999,0.441567,0.109722,1.604788,1.86291,0.813884,0.84985,0.748234,0.716282,1.603365,1.342403,1.311495,0.280689,0.349695,0.325436,0.331483,0.295492,0.169077,0.323966,1.571957,0.574708,0.24025,0.178661,0.040095,0.755073,0.891858,0.992784,1.087283,1.068763,0.084665,1.23323,-1.176753,0.18983,0.006859,-0.203299,0.709852,0.774545,0.397175,0.065655,0.47294,0.525562,1.314744,0.550244,'\'(0.980205-1.960411]\''
0.310244,0.067532,0.757027,0.090882,-0.053002,-0.120349,0.608308,0.633245,0.575302,15.59595,-0.0937,2.033014,0.538977,0.757802,0.374798,0.053557,-2.133784,0.061422,-0.528834,-1.059539,-2.199712,0.035271,0.02172,0.019689,0.04338,-0.284826,-0.405236,-0.769348,0.000213,0.000174,0.000137,0.268601,0.07462,-0.357857,0.11548,-0.617549,0.031953,-0.050703,-0.144893,-0.168781,-0.429423,-0.552088,-0.505022,-0.591033,0.1347,-0.200363,-0.361048,0.414702,-0.321473,0.014915,-0.413215,0.639002,0.771581,0.563193,0.204445,0.843138,0.0446,0.343057,0.393767,'\'(0.980205-1.960411]\''
0.585356,0.057371,0.556265,0.506482,-0.096939,-0.132431,0.448454,0.372571,0.390956,-0.156255,-0.316241,0.560134,0.611069,0.778757,0.325346,0.857332,0.617646,0.88385,0.593135,0.241102,0.793532,0.66435,0.831418,0.370109,0.444031,0.957749,0.821017,0.896754,0.466314,0.346687,0.322392,0.390263,0.614799,0.293083,0.365254,0.721427,0.371367,0.509861,0.415931,0.390843,1.977325,0.854038,0.951546,1.047772,0.785444,1.004566,0.85121,0.754755,1.060468,0.060168,-0.771855,0.66291,0.837225,0.292236,0.154748,0.393512,0.441533,0.156735,0.516969,'\'(0.980205-1.960411]\''
0.498161,0.484738,0.38472,0.782602,-0.096544,-0.131957,0.422079,0.325568,0,-0.156255,-0.26073,0.475357,0.90788,0.806339,0.551218,0.591079,0.84811,1.074152,1.105757,-0.150149,-0.029895,0.747706,0.760314,0.601226,0.474628,-0.123753,-0.122265,-0.037419,0.235237,0.376971,0.353117,0.180002,-0.434055,-0.370998,0.357011,-0.366709,0.142025,0.258692,0.175443,0.097964,0.541201,1.092055,1.212568,1.293852,0.466448,1.021085,0.164154,0.249017,0.863447,0.492937,-0.120546,0.736382,0.596035,0.9056,0.063893,0.837213,0.017493,-0.248045,0.435597,'\'(0.980205-1.960411]\''
0.131427,0.563471,0.933479,0.560666,-0.097088,-0.129814,0.543781,0.398438,0.792602,-0.156255,-0.316241,-0.462414,-1.548562,0.845498,0.532144,0.626901,-0.437179,-0.314443,-1.430182,-0.302777,-0.172307,0.552376,0.619049,0.371859,0.402171,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.040643,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.560798,0.567477,0.682401,0.810821,0.546978,0.648549,0.798859,0.034642,-0.239919,0.574534,'\'(0.980205-1.960411]\''
0.446242,0.017775,0.377576,0.723003,-0.09615,-0.121243,0.410508,0.275856,0,0.783059,0.760835,0.016726,0.795119,0.868934,0.640472,0.745371,0.700411,0.687545,0.975205,1.335935,1.682227,0.628611,0.687799,0.47242,0.489862,-0.793586,-0.479706,-0.232675,0.094982,0.197157,0.174483,0.372876,0.481468,0.40578,0.049712,-0.590081,0.141275,1.232084,1.158964,1.315417,-0.094543,-0.025521,0.021193,0.071438,0.588723,1.359201,0.827872,0.927401,0.459377,0.018641,-0.771855,0.825204,0.757938,0.732912,0.063327,0.89004,0.08218,-0.470736,0.494554,'\'(-inf-0.980205]\''
0.407309,0,0.474534,0.738837,-0.096552,-0.130187,0.409192,0.309091,0.034496,-0.156255,-0.316241,0.051749,0.224874,0.718618,0.664437,0.671856,0.799606,0.736951,0.389617,0.609197,0.770282,0.75027,0.75462,0.680664,0.609482,-0.566609,-0.179821,-0.361397,0.029582,0.106388,0.089968,0.387839,0.60974,0.251863,0.458679,-0.373661,0.124726,0.506792,0.409527,0.393267,-0.330925,-0.329704,-0.285937,-0.301526,0.556,0.554848,0.220895,0.520601,0.296715,0,-0.771855,0.756169,0.717384,0.61348,0.091289,0.690736,0.080985,0.171025,0.58269,'\'(-inf-0.980205]\''
0.71537,0.67403,0.108831,0.752154,-0.097163,-0.126017,0.539421,0.417468,0,-0.156255,-0.316241,0.826146,1.48777,0.799875,0.597969,0.873841,0.197785,1.453956,1.685773,-0.299107,-0.098357,0.840655,0.918142,0.623312,0.476162,-0.867303,-1.086036,-1.055057,0.900887,0.6118,0.595189,0,-1.10481,-0.961101,0.383971,-0.877114,0,-0.966664,-0.920603,-0.850623,4.884329,3.572281,4.086777,3.635349,-1.297934,2.111783,0.295437,-1.176753,-0.341681,0.673894,1.12842,0.685848,0.161252,0.99767,0.057793,0.751445,0,0.590463,0.508413,'\'(0.980205-1.960411]\''
0.514613,0.526857,0.667104,0.9158,-0.095838,-0.12544,0.398548,0.141612,0.21333,-0.156255,-0.316241,-0.488263,-0.235044,0.891878,0.703416,0.628696,1.122057,0.278646,0.203643,0.470312,0.373373,0.799889,0.79647,0.644965,0.60314,-0.792235,-0.568692,-0.58424,0.307472,0.415932,0.39288,0.163147,-0.442544,-0.577733,0.308494,-0.673615,0.045967,-0.568461,-0.591153,-0.617012,0.792668,1.576853,1.75432,1.778726,0.299669,0.971451,-0.447856,0.327052,0.438142,0.533009,0.126941,0.799673,0.281043,0.798118,0.316104,0.840117,0.015069,-0.535041,0.604726,'\'(-inf-0.980205]\''
0.525041,0.681239,0.246116,0.579184,-0.096586,-0.128722,0.422861,0.250829,0.049959,-0.156255,-0.022091,0.063373,0.93193,0.73671,0.551493,0.763259,0.680513,1.155995,1.314287,0.812461,1.537153,0.692875,0.628212,0.503095,0.432467,0.51552,0.735563,0.957199,0.064132,0.153742,0.133373,0.389896,0.63148,0.204677,0.327912,0.720508,0.531315,0.661209,0.565045,0.576846,-0.289583,-0.193564,-0.149507,-0.131657,1.081864,1.2337,1.182858,-1.176753,-0.087162,0.709894,-0.260962,0.771962,0.777995,0.261516,0.053887,0.603069,0.439321,-0.508301,0.372959,'\'(0.980205-1.960411]\''
0.366568,0.582358,0.281279,0.535669,-0.074136,0.288006,0.571756,0.480245,0.001485,0.348376,4.236076,0.397808,0.921226,0.747272,0.621611,0.606492,0.910175,1.610776,1.301516,1.181791,1.580991,0.745576,0.770592,0.547939,0.478146,-0.75182,-0.41985,-0.447501,0.192396,0.219428,0.195971,0.143409,-0.530806,-0.630149,0.298415,-0.536602,0.067176,-0.301854,-0.385737,-0.373123,0.098948,0.07458,0.12404,0.189358,0.124594,0.082505,-0.389598,0.477131,-0.232666,0.598304,0.012605,0.712707,0.777946,0.588865,0.108805,0.509575,0.055066,-0.313791,0.527001,'\'(1.960411-inf)\''
0.129153,0.742296,0.828812,0.716996,0.016962,-0.119433,0.425933,0.250829,0.613653,-0.156255,-0.316241,-1.58264,-0.855096,0.903529,0.625683,0.660877,-0.056851,-1.185032,-0.639397,-0.31946,-0.425149,0.673878,0.678827,0.594719,0.474658,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.29915,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.289061,0.763213,0.718606,0.684186,0.494873,0.891961,0.440201,0.922169,0.060679,0.403682,0.568832,'\'(-inf-0.980205]\''
0.580348,0.099744,0.417645,0.516524,0.048438,0.553785,0.414362,0.230959,0.14746,0.602832,0.520279,-0.160539,0.654269,0.815039,0.467449,0.794834,0.601487,0.397366,0.881217,0.729798,1.295972,0.775572,0.861512,0.44391,0.417839,-0.697883,0.323982,0.418706,0.258142,0.252022,0.227823,0.593845,1.514763,1.798773,0.352685,0.209458,0.185118,2.402228,2.521168,2.848387,0.225038,0.237399,0.293103,0.376825,1.00317,2.355493,1.987327,1.379823,-0.296296,0.103763,-0.763826,0.72336,0.80631,0.565891,0.106439,0.693536,0.431403,0.366454,0.820882,'\'(-inf-0.980205]\''
0.331881,0.239835,0.635286,0.866861,-0.096768,-0.018013,0.42325,0.268042,0.354943,-0.156255,-0.316241,-0.28508,0.072633,0.873515,0.605264,0.793563,0.969338,0.319164,0.305153,0.83824,0.925521,0.824733,0.931778,0.702321,0.699574,-0.424628,-0.250937,-0.116057,0.065586,0.136866,0.117715,0.094522,-0.71187,-0.81382,0.362523,-0.433822,0.094227,-0.757572,-0.759993,-0.724581,-0.246079,-0.248201,-0.204467,-0.199225,0.501472,-0.534866,-0.596147,0.242324,0.103546,0.251528,-0.771855,0.770314,0.681901,0.569775,0.117223,0.729902,0.03587,-0.195822,0.655906,'\'(-inf-0.980205]\''
0.41879,0.385187,0.970683,0.415719,-0.076087,-0.070814,0.62856,0.550367,0.771048,-0.156255,-0.041847,-0.042189,-0.2664,0.873167,0.29852,0.725224,-0.854498,-0.554289,-1.106078,-1.438718,-1.165662,0.504356,0.536052,0.367484,0.335848,0.187136,1.071826,1.217384,0.07479,0.033281,0.026814,0.288623,0.143937,-0.191868,0.264103,1.291288,0.564109,0.026504,-0.069476,-0.099957,-0.300868,-0.505612,-0.459637,-0.529166,0.595092,-0.169275,1.105985,-0.712045,-0.330807,0.034689,1.635054,0.306267,0.61914,0.754256,0.155215,0.530659,0.482838,-0.36215,0.499322,'\'(-inf-0.980205]\''
0.501734,0.09523,0.874697,0.438951,-0.096302,-0.125731,0.617552,0.675324,0.722021,-0.156255,-0.316241,-0.619584,-0.695166,0.853565,0.301567,0.820414,-0.620939,-0.322491,-0.808396,-1.032071,-0.306735,0.529089,0.691883,0.33179,0.333822,1.09156,1.054098,1.040266,0.008228,0.004501,0.003546,0.426841,0.774167,0.546502,0.323469,1.092507,0.481492,0.771724,0.710968,0.650291,-0.413421,-0.545645,-0.49874,-0.582408,0.697567,0.500512,1.1054,0.452912,-0.341681,0,-0.167036,0.341639,0.615087,0.699017,0.113679,0.567296,0.139808,-0.329983,0.633492,'\'(-inf-0.980205]\''
0.129289,0.001651,0.419838,0.32661,-0.095145,-0.132536,0.441448,0.320306,0.734022,-0.156255,-0.131595,-0.514251,-0.486717,0.883286,0.622484,0.650467,0.216388,-1.715535,-0.873536,-0.565089,1.120871,0.491196,0.561981,0.225464,0.227784,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.323262,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.12418,0.001732,-0.771855,0.292154,0.651101,0.625756,0.015867,0.919366,0,-0.142281,0.718544,'\'(0.980205-1.960411]\''
0.442169,0.478756,0.74789,0.847975,0.026798,2.472095,0.441448,0.320306,0.663083,-0.156255,-0.316241,-1.379767,-0.862576,0.872926,0.607987,0.752996,0.924594,-0.83033,-0.40356,1.277346,1.264967,0.83904,0.858189,0.744263,0.652435,0.223261,0.465726,-0.061433,0.1649,0.233471,0.209639,0.455119,0.886019,0.801063,0.301915,0.311419,0.179358,0.652256,0.617936,0.446175,0.020928,0.148631,0.200665,0.275254,0.754903,0.57526,0.476698,0.833866,-0.262238,0.48242,-0.006264,0.792098,0.543526,0.696861,0.372537,0.821985,0.206946,2.844506,0.689942,'\'(-inf-0.980205]\''
0.426524,0.426513,0.820469,0.48752,-0.096437,-0.080137,0.667128,0.525598,0.660021,-0.156255,-0.316241,-0.385647,-0.404176,0.81706,0.385519,0.763504,-0.126325,-0.174613,-0.63275,-0.822743,-0.152863,0.655515,0.792126,0.308211,0.337933,1.046868,0.85987,0.711789,0.043367,0.032007,0.025763,0.301582,0.171523,-0.021427,0.330464,0.75981,0.412685,0.09764,0.033226,-0.090512,-0.35508,-0.500845,-0.454969,-0.522864,0.617395,-0.076934,0.662096,0.349347,-0.341681,0,1.936983,0.512234,0.682261,0.500996,0.173156,0.601602,0.134796,-0.60879,0.473747,'\'(0.980205-1.960411]\''
0.53365,0.019078,0.649964,0.483319,-0.089665,-0.049154,0.54391,0.424836,0.304456,-0.156255,-0.316241,0.475357,0.435069,0.807392,0.41171,0.675614,0.262963,0.849028,0.203039,-0.339956,-0.017716,0.669237,0.861238,0.320753,0.408892,1.544571,1.216308,1.121005,0.095347,0.124346,0.10623,0.350158,0.387651,0.244493,0.29762,1.287937,0.405306,0.311567,0.227552,0.153826,-0.159942,-0.286542,-0.242871,-0.247116,0.794096,-0.838104,0.724076,-1.176753,0.352431,0.012867,-0.726151,0.59485,0.788157,0.426782,0.221625,0.665084,0.281036,-0.057124,0.640763,'\'(0.980205-1.960411]\''
0.586426,0,0.462065,0.779908,-0.097131,-0.132534,0.488365,0.31482,0,-0.156255,0.918609,0.166749,0.616634,0.902082,0.652183,0.679397,1.079615,0.424449,0.722665,0.86224,0.956187,0.735723,0.766084,0.596388,0.576094,-0.796819,-0.729376,-0.670011,0.557185,0.4827,0.461491,0.129539,-0.5808,-0.690804,0.418904,-0.743427,0.069954,-0.61988,-0.642831,-0.640277,3.659078,2.198991,2.466355,2.376594,0.042709,1.526169,0.149144,-1.176753,-0.341681,0,-0.771855,0.73729,0.801663,0.564285,0.065041,0.791108,0,-0.074266,0.577304,'\'(-inf-0.980205]\''
0.14671,0.881684,0.859435,0.591557,-0.096233,-0.129481,0.550683,0.290193,0.657152,-0.156255,-0.316241,-0.893042,-1.21755,0.851984,0.559969,0.693225,-0.412641,-0.361145,-1.001059,-0.017649,0.112676,0.632277,0.65349,0.427555,0.370291,-0.867303,-1.086036,-1.055057,0.004273,0.017702,0.014093,0,-1.10481,-0.961101,0.040067,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.421992,-0.525026,-0.478621,-0.554917,-1.297934,-0.815793,-0.982616,-0.676492,-0.083598,0.900194,1.874035,0.704258,0.337051,0.881822,0.717019,0.865946,0.000858,6.113842,0.629715,'\'(0.980205-1.960411]\''
0.483443,0.317787,0.717548,0.919859,-0.097193,-0.131159,0.378911,0.141612,0.60601,-0.156255,-0.316241,-1.064599,-0.676541,0.906668,0.718267,0.830873,0.862987,0.097692,-0.060484,-0.006387,-0.266609,0.760541,0.72404,0.639856,0.568319,-0.867303,-1.086036,-1.055057,0.431054,0.357965,0.333813,0,-1.10481,-0.961101,0.384696,-0.877114,0,-0.966664,-0.920603,-0.850623,1.243527,0.941232,1.046756,1.138623,-1.297934,0.583938,-0.62618,-1.176753,3.832385,0.33328,-0.771855,0.75603,0.306538,0.77346,0.12793,0.791533,0,-0.73326,0.489625,'\'(-inf-0.980205]\''
0.499511,0.289021,0.457874,0.348929,-0.095332,-0.122366,0.67875,0.571136,0.365616,-0.156255,-0.316241,1.301051,0.959397,0.79314,0.310177,0.714555,-0.953118,0.170721,0.01834,-0.077369,0.089189,0.267116,0.313548,0.111508,0.12957,0.311995,0.282505,-0.500728,0.000845,0.019345,0.015421,0.536866,1.331348,1.004098,0.372552,-0.095939,0.08878,1.324243,1.284585,1.389544,-0.427617,-0.52234,-0.475996,-0.551347,0.958737,1.19702,0.872364,1.209613,-0.011616,0.06557,0.935555,0.35531,0.796496,0.451452,0.049842,0.748494,0.075425,-0.627711,0.462108,'\'(1.960411-inf)\''
0.270496,0.463892,0.708805,0.896686,-0.097038,-0.126564,0.420896,0.259722,0.537116,-0.156255,-0.316241,-1.489404,-1.05081,0.945616,0.742939,0.801132,0.896635,-0.33864,-0.477854,0.112375,-0.117312,0.831259,0.808065,0.70445,0.647525,-0.867303,-1.086036,-1.055057,0.113675,0.130896,0.112224,0,-1.10481,-0.961101,0.450785,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.068439,-0.266803,-0.22312,-0.222412,-1.297934,-0.528439,-0.91216,-1.176753,0.731445,0.474814,-0.289276,0.800536,0.294938,0.745862,0.269967,0.726643,0,-0.347523,0.508413,'\'(-inf-0.980205]\''
0.130542,0.438953,0.819096,0.931565,-0.097047,-0.132274,0.390483,0.178694,0.829243,-0.156255,-0.316241,-1.749408,-1.929537,0.990901,0.717044,0.782734,0.844174,-0.980998,-1.516472,-0.179581,-0.438695,0.498621,0.518231,0.472104,0.462842,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.425224,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.460353,-0.771855,0.792872,0.244464,0.767259,0.173956,0.768408,0,-0.537248,0.462108,'\'(-inf-0.980205]\''
0.548704,0.417782,0.843897,0.487676,0.002908,0.473075,0.59045,0.588348,0.685143,-0.156255,-0.158989,0.099995,-0.419839,0.798495,0.320197,0.656509,-0.1368,0.404222,-0.571076,-1.006285,-0.406446,0.633137,0.753369,0.311116,0.338479,1.669568,1.387095,1.286703,0.057532,0.032962,0.026551,0.43827,0.809029,0.692434,0.292745,1.582888,0.646517,0.787096,0.74874,0.625383,-0.343242,-0.499134,-0.453294,-0.520603,0.955638,0.777297,1.561829,0.67858,-0.304844,0.019465,1.863233,0.473877,0.731579,0.597934,0.210661,0.612058,0.474643,-0.191131,0.532704,'\'(0.980205-1.960411]\''
0.508936,0.082362,0.390594,0.758955,0.177965,0.436176,0.36856,0.296805,0.014923,0.085007,0.374945,0.05542,0.642652,0.864649,0.66946,0.699923,0.677808,0.630335,0.856274,0.44154,0.583032,0.711315,0.717515,0.575357,0.490231,-0.401928,-0.120526,0.140175,0.26511,0.311215,0.286659,0.368463,0.466986,0.360807,0.151748,-0.345974,0.249372,0.748462,0.69055,0.614737,1.443613,0.597877,0.674729,0.775606,0.691902,1.332411,0.72679,1.022883,-0.130327,0.082369,-0.737209,0.790042,0.77483,0.683747,0.087032,0.803513,0.132393,-0.338722,0.660622,'\'(0.980205-1.960411]\''
0.571047,0.60714,0.692301,0.684366,-0.084018,-0.096837,0.499765,0.290193,0.546374,-0.156255,-0.316241,0.234504,-0.074701,0.860494,0.440093,0.67223,0.31716,0.176118,0.000843,1.26133,1.56287,0.787984,0.871902,0.678476,0.633281,1.564648,1.354135,1.269327,0.110175,0.195008,0.172423,0.506475,1.108919,1.195159,0.320399,1.628889,0.565635,1.150316,1.163096,1.019156,-0.149876,-0.035712,0.010772,0.059309,1.200007,0.536931,1.501784,1.110557,-0.324524,0.630957,-0.303663,0.721577,0.542197,0.814594,0.464572,0.916124,0.376832,0.353513,0.707768,'\'(0.980205-1.960411]\''
0.432517,0.371646,0.910839,0.511343,-0.094225,-0.10759,0.50615,0.259722,0.671054,-0.156255,0.489028,-0.540377,-1.146738,0.803677,0.421218,0.735121,-0.261149,0.140264,-1.043058,-0.982332,-0.608911,0.570118,0.65551,0.315007,0.330679,0.809539,0.769483,0.493521,0.01609,0.061007,0.050134,0.441735,0.829861,0.693782,0.053738,0.633611,0.397269,0.884631,0.880755,0.681235,-0.391152,-0.444762,-0.399893,-0.449297,0.806902,0.9604,0.999011,0.904863,-0.341681,0.239874,1.017455,0.620993,0.298258,0.948824,0.406228,0.89323,0.207943,-0.588551,0.755087,'\'(-inf-0.980205]\''
0.540335,0.137213,0.667444,0.755934,-0.093933,-0.062374,0.646368,0.427201,0.558476,-0.156255,-0.316241,-0.310032,-0.387571,0.868576,0.607757,0.85905,0.62785,0.274601,-0.039987,1.604788,1.86291,0.84982,0.872357,0.855274,0.801876,0.706952,0.627055,0.554772,0.272738,0.375717,0.351841,0.356359,0.446184,0.163699,0.334649,0.43363,0.337557,0.239619,0.16174,0.069145,0.715975,1.081509,1.200932,1.283074,0.818476,0.986602,0.576821,0.781189,-0.272055,0.118601,-0.523599,0.761741,0.663723,0.580873,0.219809,0.673615,0.323245,0.933606,0.604726,'\'(0.980205-1.960411]\''
0.499408,0.320977,0.808016,0.911068,-0.096599,-0.095316,0.363329,0,0.772666,-0.156255,-0.316241,-1.364299,-1.359343,0.966382,0.679925,0.844305,0.764736,-0.672626,-1.081258,-0.179581,-0.438695,0.603677,0.656878,0.518997,0.488732,-0.867303,-1.086036,-1.055057,0.096204,0.144183,0.12448,0.496692,1.084465,1.044092,0.424734,-0.877114,0.143903,0.852811,0.839447,0.659288,-0.04771,-0.224256,-0.180416,-0.16952,0.829603,1.145054,0.585586,0.851971,-0.341681,0.330768,-0.627432,0.794465,0.355709,0.717798,0.258408,0.747307,0.109611,-0.661013,0.883725,'\'(-inf-0.980205]\''
0.293279,0,0.540847,0.340967,-0.096457,-0.129145,0.400475,0.275856,0.554188,-0.156255,-0.316241,1.10391,0.737898,0.760166,0.371305,0.690757,-0.720935,0.427973,0.033665,-1.013889,0.944555,0.375554,0.477333,0.204224,0.258289,-0.613942,-0.708207,-0.876763,0.007304,0.152829,0.132521,0.126283,-0.602234,-0.682517,0.395503,-0.750229,0.011508,-0.643542,-0.667829,-0.64879,-0.420612,-0.195969,-0.151936,-0.134622,-0.049366,-0.42386,-0.785101,0.122459,-0.341681,0,-0.771855,0.389043,0.664036,0.663356,0.068435,0.735981,0.008584,2.049389,0.715395,'\'(-inf-0.980205]\''
0.558851,0.028316,0.357249,0.129678,-0.096628,-0.095862,0.314355,0,0.069978,-0.156255,0.609156,1.684618,1.321869,0.503251,0.385892,0,-2.415315,0.590904,0.454962,0.315197,0.974661,0.841396,0.902127,0.180445,0.136022,-0.867303,-1.086036,-1.055057,0.363114,0.478075,0.456723,0,-1.10481,-0.961101,0.311374,-0.877114,0,-0.966664,-0.920603,-0.850623,1.205247,2.043373,2.286687,2.229152,-1.297934,1.187701,-0.635008,-1.176753,-0.341681,0.015752,-0.681594,0.538751,0.501594,0.881717,0.138978,0.658114,0,0.017515,0.893089,'\'(-inf-0.980205]\''
0.754853,0,0.645557,0.833366,-0.097231,-0.133236,0.544169,0.40694,0.580902,-0.156255,-0.316241,-0.065956,-0.01152,0.822403,0.565906,0.693208,0.761366,0.071333,0.07195,0.581396,0.666507,0.810431,0.857408,0.746535,0.764867,-0.867303,-1.086036,-1.055057,0.855519,0.683001,0.669251,0,-1.10481,-0.961101,0.863704,-0.877114,0,-0.966664,-0.920603,-0.850623,6.513161,4.480742,5.183419,4.440628,-1.297934,2.55285,0.734579,-1.176753,-0.341681,0,-0.771855,0.770976,0.626901,0.64619,0.144359,0.752238,0,0.381235,0.442692,'\'(0.980205-1.960411]\''
0.181405,0.112691,0.937654,0.21218,-0.087445,-0.066923,0.397571,0.207458,0.767776,-0.156255,0.015879,-1.035596,-0.994957,0.892496,0.400223,0.583137,-0.775523,-1.848563,-0.922834,-2.093859,0.124625,0.151006,0.246375,0.126205,0.116353,-0.538818,-0.505094,-0.578082,0,0,0,0.069996,-0.823801,-0.844387,0.233874,-0.643018,0.048755,-0.790494,-0.785894,-0.745687,-0.42969,-0.552344,-0.505273,-0.591376,-0.269548,-0.781819,-0.767201,-0.568283,-0.224812,0.103612,-0.635547,0.583882,0.702331,0.623525,0.106821,0.898725,0.02782,-0.316091,0.737049,'\'(-inf-0.980205]\''
0.224685,0.337709,0.988225,0.374195,-0.097208,-0.12502,0.721884,0.456432,0.796208,-0.156255,1.001539,-0.260254,-0.484569,0.865684,0.291935,0.731192,-1.39918,-0.808975,-1.41201,-1.737881,-1.216888,0.396873,0.434515,0.36591,0.334318,-0.867303,-1.086036,-1.055057,0.125116,0.050066,0.040832,0,-1.10481,-0.961101,0.477831,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.088269,-0.467078,-0.42184,-0.478444,-1.297934,-0.691101,-0.916192,-1.176753,-0.341681,0.012682,1.356043,0.294566,0.725522,0.606431,0.176555,0.507306,0.247161,-0.226856,0.393767,'\'(-inf-0.980205]\''
