@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily'

@attribute LAT_DD numeric
@attribute LON_DD numeric
@attribute WSAREA_km2 numeric
@attribute lake_AREA_HA numeric
@attribute NTL numeric
@attribute PTL numeric
@attribute SNOW_YrMean numeric
@attribute FIRE numeric
@attribute FIRE_YrMean numeric
@attribute LST numeric
@attribute LST_YrMean numeric
@attribute NPP numeric
@attribute NPP_YrMean numeric
@attribute Precip numeric
@attribute Precip_YrMean numeric
@attribute Tmean numeric
@attribute Tmean_YrMean numeric
@attribute Atmo_Pdep_2002 numeric
@attribute Atmo_Pdep_2007 numeric
@attribute Tot_Ndep_2000 numeric
@attribute Tot_Ndep_2007 numeric
@attribute Tot_Sdep_2000 numeric
@attribute Tot_Sdep_2007 numeric
@attribute N_CBNF_2007 numeric
@attribute N_Crop_N_Rem_2007 numeric
@attribute N_Fert_Farm_2007 numeric
@attribute N_Fert_Urban_2007 numeric
@attribute Human_N_Demand_2007 numeric
@attribute N_Human_Waste_2007 numeric
@attribute N_Livestock_Food_Demand_2007 numeric
@attribute N_Livestock.Waste_2007 numeric
@attribute N_Livestock_N_Content_2007 numeric
@attribute N_Rock_2007 numeric
@attribute nani numeric
@attribute P_Crop_removal_2007 numeric
@attribute P_f_fertilizer_2007 numeric
@attribute P_livestock_demand_2007 numeric
@attribute P_livestock_Waste_2007 numeric
@attribute P_livestock_production_2007 numeric
@attribute P_nf_fertilizer_2007 numeric
@attribute P_human_food_demand_kg_2007 numeric
@attribute P_human_nonfood_demand_kg_2007 numeric
@attribute P_human_waste_kg_2007 numeric
@attribute P_Accumulated_ag_inputs_2007 numeric
@attribute NAPI numeric
@attribute 'Total Input' numeric
@attribute Legacy numeric
@attribute DamDensWs numeric
@attribute PctWdWet2011Ws numeric
@attribute PctHbWet2011Ws numeric
@attribute wetlands numeric
@attribute RunoffWs numeric
@attribute ClayWs numeric
@attribute SandWs numeric
@attribute OmWs numeric
@attribute BFIWs numeric
@attribute AgKffactWs numeric
@attribute P2O5Ws numeric
@attribute Depth numeric
@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute wsarea_km2 numeric
@attribute lake_area_ha numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute fire numeric
@attribute fire_yrmean numeric
@attribute lst numeric
@attribute lst_yrmean numeric
@attribute npp numeric
@attribute npp_yrmean numeric
@attribute precip numeric
@attribute precip_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute atmo_pdep_2002 numeric
@attribute atmo_pdep_2007 numeric
@attribute tot_ndep_2000 numeric
@attribute tot_ndep_2007 numeric
@attribute tot_sdep_2000 numeric
@attribute tot_sdep_2007 numeric
@attribute n_cbnf_2007 numeric
@attribute n_crop_n_rem_2007 numeric
@attribute n_fert_farm_2007 numeric
@attribute n_fert_urban_2007 numeric
@attribute human_n_demand_2007 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock_food_demand_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute n_livestock_n_content_2007 numeric
@attribute n_rock_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_f_fertilizer_2007 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute p_nf_fertilizer_2007 numeric
@attribute p_human_food_demand_kg_2007 numeric
@attribute p_human_nonfood_demand_kg_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute napi numeric
@attribute 'total input' numeric
@attribute legacy numeric
@attribute damdensws numeric
@attribute pctwdwet2011ws numeric
@attribute pcthbwet2011ws numeric
@attribute runoffws numeric
@attribute clayws numeric
@attribute sandws numeric
@attribute omws numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute p2o5ws numeric
@attribute depth numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
42.61886,-83.505444,1.7379,30.037267,2.690196,1.278754,0.751463,0.041393,0.041393,1.492051,1.233223,0.43046,0.367969,2.014772,1.878762,1.401422,1.070561,1.093387,0.99734,1.234694,1.104836,1.214264,0.797113,0,0,0,0.926591,1.568606,1.448206,0,0,0,0.515345,0.623683,0,0,0,0,0,0.100836,0.509209,0.196621,0.525455,0,1.838497,1.054665,0,0,1.037078,0.100003,0.526843,2.409933,1.061111,1.830215,0.428598,1.80078,0,0.047146,0.701634,0.72216,0.716153,-0.097172,-0.130142,0.483542,0.290193,0.392946,-0.156255,-0.316241,0.290277,0.113685,0.83569,0.52308,0.754213,0.215509,0.728935,0.252598,0.92022,0.31799,0.856003,0.823628,0.697131,0.445622,-0.867303,-1.086036,-1.055057,0.551631,0.543335,0.524159,0,-1.10481,-0.961101,0.428953,-0.877114,0,-0.966664,-0.920603,-0.850623,0.467774,1.952308,0.70078,1.600256,-1.297934,0.808378,-0.799672,-1.176753,-0.341681,0.547145,-0.452347,0.675461,0.444749,0.894265,0.230391,0.867216,0,-0.588551,0.569723,'\'(-inf-0.980205]\''
46.151772,-88.830017,2.4471,55.624277,2.591065,0.954243,1.43662,0.041393,0.041393,1.410678,1.062194,0.743229,0.511949,2.218457,1.742352,1.332438,0.870867,0.82676,0.824199,0.966276,0.92632,0.731042,0.565712,0,0,0,0.006057,0.109035,0.084352,0,0,0,0.051435,0.166281,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,0.721503,0.086598,0.371926,2.361728,0.992554,1.695307,0.996512,1.845098,0,0.06101,0.930836,0.876327,0.623435,-0.097147,-0.126921,0.458472,0.193877,0.751219,-0.156255,-0.316241,-0.646262,-0.881789,0.951279,0.705503,0.83046,-0.369342,-0.005443,-0.696901,-0.610986,-0.927524,0.594255,0.628701,0.383919,0.299539,-0.867303,-1.086036,-1.055057,0.003606,0.037768,0.03053,0,-1.10481,-0.961101,0.021803,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.380653,-0.495176,0.661818,0.394757,0.793207,0.561492,0.906814,0,-0.163409,0.646462,'\'(-inf-0.980205]\''
41.795118,-86.474162,2.006752,4.425981,2.893207,1.69897,0.582236,0.041393,0.041393,1.508132,1.27329,0.409747,0.331563,2.11571,1.881534,1.428985,1.104053,1.281427,1.167701,1.182947,1.128386,1.190852,0.893717,1.809313,2.084329,2.336421,0.167691,0.712428,0.615197,1.27801,1.157563,0.747721,0.523615,0.80418,1.081824,0.025854,0.707645,0.583825,0.355137,0,0,0,0,3.095818,0,2.06939,5.753516,0,1.171735,0.335537,0.605956,2.618936,1.293363,1.506099,0.390935,1.845112,0.067675,0.072701,0.322219,0.686214,0.664458,-0.097163,-0.133367,0.534882,0.414916,0.304456,-0.156255,-0.316241,0.475357,0.346895,0.828035,0.476954,0.791998,0.227394,1.022361,0.411845,2.00011,1.543505,0.805542,0.849343,0.681956,0.506608,2.035748,1.722409,2.251007,0.099832,0.246771,0.222662,0.49344,1.044941,1.122385,0.436211,1.753489,0.016689,0.66868,0.663509,0.404274,-0.42969,-0.552344,-0.505273,-0.591376,1.311127,-0.838104,0.280356,0.952889,-0.341681,0.618188,0.300179,0.734614,0.614108,0.651473,0.208433,0.906827,0.446888,0.195097,0.442692,'\'(0.980205-1.960411]\''
45.124715,-84.179898,4.7925,58.514107,2.340444,1.342423,1.116392,0.041393,0.041393,1.412996,1.147814,0.71574,0.534373,1.74351,1.848016,1.300414,0.957527,0.845356,0.797333,1.011243,0.929426,0.999156,0.670984,0,0,0,0.054722,0.340023,0.276987,0,0,0,0.42524,0.239768,0,0,0,0,0,0.003372,0.042115,0.01121,0.044326,0,0.135359,0.886874,0,0,0.28757,0.270411,0.225166,2.485009,0.762185,1.957893,0.141737,1.864578,0,0.068128,1.052309,0.831509,0.704408,-0.097065,-0.126557,0.395092,0.309091,0.58377,-0.156255,-0.316241,-0.619584,-0.383438,0.94112,0.733914,0.652668,0.083687,-0.346358,-0.284853,-0.504191,-1.120788,0.638104,0.632093,0.557703,0.365997,-0.867303,-1.086036,-1.055057,0.032578,0.117777,0.100252,0,-1.10481,-0.961101,0.349873,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.399679,-0.345193,-0.436512,-0.406495,-1.297934,-0.716883,-0.978261,-1.176753,-0.341681,0.151717,0.092103,0.69671,0.226772,0.989908,0.063148,0.92422,0,0.054865,0.687133,'\'(-inf-0.980205]\''
41.885951,-84.595941,24.56568,19.08104,2.700704,1.361728,0.954496,0.041393,0.041393,1.504401,1.239014,0.463664,0.338235,1.927293,1.917989,1.419171,1.083652,1.113733,1.020978,1.202415,1.080015,1.235237,0.801219,1.568561,1.757633,1.530771,0.208348,0.722467,0.624636,1.091956,0.976816,0.588612,0.422844,0.55905,0.844652,0.000899,0.604488,0.476833,0.306299,0.024147,0.101289,0.028346,0.106249,2.775907,0,1.836399,5.644107,0.017327,1.363155,0.31591,0.695645,2.552998,1.233945,1.675873,0.828604,1.796944,0.048616,0.074112,0.846192,0.690178,0.697164,-0.096369,-0.131522,0.486199,0.31482,0.499113,-0.156255,-0.316241,0.432416,0.147391,0.847961,0.485407,0.721466,0.383693,0.917884,0.314843,1.037065,0.488033,0.824526,0.796525,0.710725,0.448214,1.649461,1.282215,1.111002,0.124037,0.250249,0.226079,0.421604,0.70927,0.679036,0.34777,1.176773,0.00058,0.430288,0.373204,0.231702,-0.214776,-0.054133,-0.331402,-0.148219,1.041516,-0.838104,0.032371,0.912392,-0.079988,0.719178,0.237471,0.715952,0.57078,0.778649,0.4636,0.863789,0.321033,0.238366,0.618123,'\'(-inf-0.980205]\''
43.373426,-86.145302,0.6651,20.798417,2.790285,1.591065,0.01402,0.041393,0.041393,1.465219,1.198653,0.577438,0.466593,2.034107,1.875572,1.400538,1.045763,1.08999,1.000607,1.152902,1.054266,1.090719,0.760965,0,0,0,0.073374,0.629763,0.537994,0,0,0,0.590003,0.328013,0,0,0,0,0,0.00582,0.126086,0.036017,0.132086,0,0.424,0.890881,0,0,0.628147,0.418933,0.386723,2.517196,0.865696,1.926651,0.227887,1.863323,0,0.047146,0.041393,0.755087,0.670184,-0.09721,-0.131305,0.508853,0.382889,0.007331,-0.156255,-0.316241,-0.018538,-0.08753,0.890008,0.648037,0.761451,0.201832,0.719524,0.13469,0.900711,0.341491,0.776244,0.768409,0.617052,0.422802,-0.867303,-1.086036,-1.055057,0.043682,0.218138,0.19472,0,-1.10481,-0.961101,0.494477,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.377891,0.067837,-0.284348,-0.040455,-1.297934,-0.458387,-0.973996,-1.176753,-0.341681,0.3314,0.566627,0.705819,0.302252,0.966504,0.113374,0.923099,0,-0.588551,0.348668,'\'(-inf-0.980205]\''
46.792115,-88.257748,3.207462,23.582841,2.710963,1.342423,1.416068,0.041393,0.041393,1.342889,1.095059,0.802666,0.551515,1.630987,1.825315,1.266173,0.886749,0.82676,0.824199,0.965176,0.904857,0.752416,0.573939,0,0,0,0.014264,0.387558,0.31856,0,0,0,0.345946,0.24831,0,0,0,0,0,0.00121,0.064695,0.017553,0.068001,0,0.203265,0.883344,0,0,1.128639,0,0.56777,2.623249,0.99021,1.861749,0.628214,1.770852,0,0.056905,0.024134,0.904269,0.6334,-0.09712,-0.130955,0.488793,0.309091,0.740473,-0.156255,-0.316241,-1.42646,-0.690498,0.973245,0.755633,0.610546,-0.013643,-0.710875,-0.621386,-0.610986,-0.927524,0.593182,0.605265,0.397773,0.304733,-0.867303,-1.086036,-1.055057,0.008492,0.134243,0.115299,0,-1.10481,-0.961101,0.28028,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.418921,-0.234128,-0.397605,-0.307749,-1.297934,-0.656069,-0.982018,-1.176753,-0.341681,0.595451,-0.771855,0.735835,0.393048,0.917887,0.34677,0.840475,0,-0.28929,0.34289,'\'(-inf-0.980205]\''
44.886623,-84.398736,48.431446,19.904114,2.826075,1.60206,1.227354,0.041393,0.041393,1.412996,1.133384,0.674348,0.478828,1.710371,1.848682,1.297596,0.953901,0.937804,0.869756,1.058673,0.967193,1.047269,0.669239,0.093851,0.306217,0.132726,0.014116,0.197938,0.156461,0.268789,0.221662,0.075895,0.418343,0.209475,0.023772,0.000002,0.042773,0.028576,0.015145,0.000729,0.020814,0.00544,0.021935,0,0.075062,0.929808,0,0.008874,0.50207,0.243639,0.299003,2.442294,0.872244,1.916764,0.185743,1.91693,0.001197,0.058025,0.568202,0.821119,0.700598,-0.095528,-0.131418,0.517904,0.386152,0.641793,-0.156255,-0.316241,-0.619584,-0.467428,0.925823,0.663539,0.640263,0.086542,-0.376358,-0.302093,0.026726,-0.599804,0.684356,0.673332,0.588889,0.364896,-0.716719,-0.673437,-0.867249,0.008404,0.068562,0.056629,0.103779,-0.693153,-0.749623,0.343819,-0.819309,0.000001,-0.867817,-0.843067,-0.797107,-0.423202,-0.449966,-0.471905,-0.499886,-1.297934,-0.770882,-0.932564,-1.176753,-0.207655,0.264884,0.006567,0.68462,0.307027,0.959098,0.088804,0.970997,0.007904,-0.254945,0.525049,'\'(-inf-0.980205]\''
42.204743,-85.707574,23.6754,59.294383,2.597695,1.041393,0.929531,0.041393,0.041393,1.532216,1.242261,0.367855,0.328564,1.798236,1.908275,1.432007,1.100485,1.08999,1.000607,1.271262,1.166488,1.220997,0.832608,0.949971,1.239802,1.049876,0.331351,1.132208,1.018424,0.989618,0.866755,0.532226,0.427438,0.536584,0.406654,0.000146,0.511388,0.421472,0.206043,0.031217,0.337861,0.114685,0.350634,2.295015,1.271362,1.723924,4.66349,0,0.616598,0.257607,0.349244,2.556675,0.949842,1.878311,0.371516,1.909365,0.012863,0.046738,0.849456,0.704089,0.677807,-0.0964,-0.126459,0.460149,0.219743,0.486059,-0.156255,-0.316241,0.752545,0.16629,0.812553,0.473154,0.673154,0.342045,1.054532,0.39488,0.900711,0.341491,0.891663,0.890948,0.701495,0.46803,0.65693,0.584485,0.43053,0.197264,0.392175,0.368605,0.382092,0.504871,0.52192,0.351802,0.111721,0.000094,0.215137,0.222991,-0.122558,-0.151852,1.109497,0.198193,0.871091,0.636235,0.300475,-0.087343,0.54942,-0.341681,0.325307,0.051194,0.716993,0.363612,0.930293,0.197112,0.964237,0.08494,-0.601063,0.619216,'\'(-inf-0.980205]\''
43.957335,-85.000464,2.522501,25.872052,2.689309,1.342423,0.993801,0.041393,0.041393,1.448499,1.160404,0.708274,0.515551,2.164412,1.861689,1.377215,0.99684,1.091692,0.998976,1.108429,1.033935,1.076537,0.740457,0.393727,0.932843,0.624615,0.09435,0.724468,0.62652,0.851901,0.753847,0.386869,0.484045,0.389493,0.342811,0.000831,0.457193,0.35263,0.20767,0.004609,0.10259,0.028741,0.107606,1.763828,0.387998,1.556194,3.209678,0,1.025903,0.600302,0.57021,2.517196,0.820866,1.930115,0.654112,1.837239,0.003531,0.050651,1.001033,0.780567,0.69012,-0.097144,-0.130667,0.483317,0.309091,0.519666,-0.156255,-0.316241,-0.210972,-0.310158,0.938361,0.710067,0.810229,0.142309,0.471236,-0.097928,0.910486,0.329758,0.732876,0.746209,0.60786,0.409855,-0.235566,0.170885,-0.17122,0.05617,0.250942,0.226761,0.328919,0.295186,0.11689,0.401483,-0.043522,0.000536,0.089894,0.0362,-0.116809,-0.388669,-0.047734,-0.328979,-0.142559,0.188566,-0.490629,-0.265867,0.011297,-0.341681,0.541249,1.146097,0.705819,0.269562,0.969099,0.361869,0.899792,0.023317,-0.48107,0.669965,'\'(-inf-0.980205]\''
45.135206,-85.10759,111.515751,16.266581,2.770852,1.544068,1.096317,0.041393,0.041393,1.398896,1.159714,0.652071,0.467687,1.658946,1.906394,1.328706,1.012155,0.854449,0.801284,1.057855,0.96388,1.023929,0.677082,0.38296,0.941161,0.684072,0.030756,0.416497,0.34414,0.515608,0.444892,0.173934,0.377409,0.218284,0.291111,0.000014,0.212308,0.148518,0.08733,0.002507,0.057726,0.01557,0.0607,0,0,1.14583,0,0.003877,1.189205,0.326398,0.613523,2.692847,0.970145,1.87242,0.716329,1.944461,0.011952,0.070494,0.196295,0.831966,0.688254,-0.093308,-0.131876,0.503939,0.36894,0.573272,-0.156255,-0.316241,-0.781863,-0.314174,0.91759,0.649423,0.621012,0.33398,-0.045172,-0.025109,-0.451971,-1.092366,0.683558,0.669714,0.573761,0.369847,-0.252842,0.182093,-0.087087,0.01831,0.144267,0.124557,0.199076,-0.278585,-0.476442,0.307894,-0.169238,0.000009,-0.476027,-0.517624,-0.542037,-0.407378,-0.268407,-0.409768,-0.338201,-1.297934,-0.838104,-0.70264,-1.176753,-0.283126,0.627404,0.27098,0.755533,0.378417,0.925881,0.398142,0.995596,0.078924,0.127419,0.400531,'\'(-inf-0.980205]\''
45.452251,-87.757396,0.7092,13.218256,3.095866,1.20412,1.005212,0.041393,0.041393,1.444217,1.140659,0.654919,0.519769,1.986772,1.706433,1.362671,0.954162,0.863355,0.8052,0.979876,0.894188,0.81308,0.560853,0.602242,1.246137,0.93222,0.062927,0.40243,0.331681,1.935879,1.817775,1.333286,0.356688,0.665567,0.352965,0.002797,1.155778,0.990996,0.741919,0.006347,0.06349,0.017235,0.066739,2.719482,2.746233,2.979744,5.482702,0,1.372706,0,0.69055,2.451786,0.943609,1.844929,1.170623,1.778151,0.018124,0.053612,0.20862,0.845801,0.642113,-0.097208,-0.13226,0.586132,0.268042,0.525633,-0.156255,-0.316241,-0.260254,-0.425084,0.918643,0.715411,0.743731,-0.523344,0.316406,-0.300852,-0.400825,-1.064196,0.607517,0.593615,0.437094,0.296472,0.098997,0.593021,0.264045,0.037463,0.139394,0.120047,0.747443,2.271044,2.754032,0.289708,-0.018831,0.001806,1.7043,1.7683,1.770991,-0.373201,-0.240055,-0.399555,-0.313012,0.993963,1.621309,1.249296,0.852648,-0.341681,0.724216,-0.771855,0.687307,0.359067,0.905287,0.663001,0.846997,0.119681,-0.39027,0.404658,'\'(-inf-0.980205]\''
44.729099,-84.926127,5.106748,6.352305,2.324282,1.414973,1.286086,0.041393,0.041393,1.403647,1.132282,0.726705,0.501636,1.519762,1.902395,1.294521,0.959965,0.937804,0.869756,1.078283,0.975358,1.048429,0.68682,0,0,0,0.017391,0.143788,0.112207,0,0,0,0.479171,0.177539,0,0,0,0,0,0.001292,0.017186,0.004477,0.018115,0,0.05368,0.883478,0,0,0.727367,0.359314,0.413107,2.636488,0.849835,1.932794,0.217579,1.94939,0,0.046079,0.549003,0.814245,0.691414,-0.097053,-0.133124,0.391005,0.330624,0.672504,-0.156255,-0.316241,-0.727183,-0.473842,0.945172,0.692437,0.56891,0.316834,-0.409093,-0.273261,0.026726,-0.599804,0.703479,0.682247,0.589641,0.375994,-0.867303,-1.086036,-1.055057,0.010353,0.049805,0.040612,0,-1.10481,-0.961101,0.397205,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.418191,-0.467811,-0.477812,-0.515819,-1.297934,-0.790031,-0.981876,-1.176753,-0.341681,0.383747,0.376146,0.739582,0.290686,0.971106,0.107365,1,0,-0.621271,0.518621,'\'(-inf-0.980205]\''
42.414058,-83.931371,225.474253,36.944984,2.755112,1.361728,0.683243,0.041393,0.043051,1.48329,1.226466,0.431649,0.346253,1.75818,1.915357,1.408786,1.071781,1.093387,0.99734,1.191691,1.05256,1.210873,0.777447,1.051798,1.325484,1.216736,0.257655,0.699237,0.602814,0.845966,0.758312,0.358301,0.38605,0.491321,0.555654,0.000033,0.424422,0.317164,0.199067,0.018234,0.13568,0.039082,0.142066,2.667823,0,1.495473,5.382655,0.003836,1.34051,0.500683,0.694967,2.411344,1.124021,1.790368,1.367458,1.799786,0.024877,0.058584,0.706915,0.713223,0.708736,-0.089297,-0.129273,0.499958,0.31482,0.357273,-0.156255,-0.274987,0.189445,0.074356,0.836129,0.495566,0.65816,0.372408,0.80733,0.258399,0.92022,0.31799,0.814069,0.766547,0.694933,0.433207,0.820312,0.699934,0.666639,0.153391,0.242202,0.21818,0.326628,0.303478,0.037287,0.315478,0.474035,0.000021,0.014161,-0.060031,-0.147208,-0.267404,0.115027,-0.265548,0.001171,0.950426,-0.838104,-0.330496,0.815616,-0.283745,0.70723,0.827817,0.675861,0.490624,0.864416,0.777759,0.866328,0.164274,-0.237803,0.571492,'\'(-inf-0.980205]\''
43.364805,-85.37979,3.0276,19.928708,2.858537,1.255273,0.5969,0.041393,0.041393,1.485252,1.208638,0.553013,0.345771,2.054038,1.854577,1.401573,1.03692,1.08999,1.000607,1.151544,1.058348,1.089962,0.759801,1.461361,1.918115,1.668789,0.271505,0.964194,0.855275,1.690235,1.571546,1.104434,0.501734,0.60351,0.871657,0.00431,0.987549,0.848284,0.564174,0.027102,0.246722,0.077878,0.256991,2.768285,0.607681,2.661771,6.177479,0,1.040923,0.13249,0.530624,2.545493,1.15137,1.836639,0.828015,1.843431,0.039723,0.05265,0.483825,0.754711,0.683514,-0.097127,-0.131415,0.526114,0.283224,0.312124,-0.156255,-0.316241,0.212026,-0.029412,0.880981,0.494955,0.768912,0.111817,0.730543,0.092643,0.900711,0.341491,0.774919,0.772867,0.616562,0.422067,1.477458,1.49845,1.306299,0.161636,0.333978,0.309555,0.6526,1.813763,2.116348,0.417008,1.242439,0.002782,1.315529,1.381074,1.142919,-0.188476,0.66121,-0.027577,0.480514,1.035092,-0.29389,0.91086,1.109817,-0.341681,0.549173,-0.348552,0.713828,0.510567,0.899077,0.463257,0.905325,0.262309,-0.41977,0.496799,'\'(-inf-0.980205]\''
46.276777,-88.063195,0.2691,1.596552,2.850646,1.30103,1.490718,0.041393,0.041393,1.342889,1.06948,0.779858,0.521058,1.742961,1.732333,1.253943,0.861758,0.82676,0.824199,0.939213,0.856525,0.73959,0.526319,0,0,0,0,0,0,0,0,0,0.087487,0.156105,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,0.971332,0,0.488636,2.569374,1.003625,1.696103,1.127289,1.792392,0,0.056624,0.60805,0.881781,0.636788,-0.097224,-0.133723,0.524118,0.296805,0.779508,-0.156255,-0.316241,-1.42646,-0.839381,0.964816,0.717044,0.652463,-0.412298,-0.841071,-0.740212,-0.610986,-0.927524,0.567864,0.55249,0.389459,0.27467,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.053444,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.512458,-0.771855,0.720587,0.40283,0.793803,0.637737,0.859721,0,-0.297907,0.538391,'\'(-inf-0.980205]\''
42.388088,-84.907988,0.1593,2.696719,3.193125,1.50515,0.992353,0.041393,0.041393,1.536876,1.233223,0.452499,0.335035,1.705949,1.893151,1.416308,1.071053,1.093387,0.99734,1.158269,1.060042,1.175083,0.770448,1.808087,2.130509,1.917669,0,0,0,1.927244,1.787529,1.384994,0.745454,0.687888,0.88882,0.052347,1.037974,0.916297,0.564278,0,0,0,0,3.29462,0.59751,2.821958,6.168301,0,0.513203,0.642448,0.413917,2.555094,1.360492,1.65525,0.604824,1.851086,0.065092,0.050975,0.513844,0.71209,0.69173,-0.097228,-0.133584,0.610729,0.357389,0.518909,-0.156255,-0.316241,0.806178,0.113685,0.843835,0.481353,0.638607,0.277201,0.887406,0.254938,0.92022,0.31799,0.781477,0.774716,0.671735,0.428789,2.033781,1.784632,1.658468,0,0,0,0.744109,2.214873,2.898114,0.630909,1.284173,0.033791,1.432059,1.565616,1.143286,-0.42969,-0.552344,-0.505273,-0.591376,1.478671,-0.302999,1.081356,1.10642,-0.341681,0.270757,1.280753,0.716545,0.663059,0.763201,0.333133,0.912165,0.429832,-0.471134,0.50685,'\'(-inf-0.980205]\''
46.697311,-88.081976,1.1079,18.05137,2.556303,1.30103,1.46707,0.041393,0.041393,1.326271,1.05654,0.788291,0.536864,1.666518,1.864511,1.246929,0.849752,0.82676,0.824199,1.036647,0.943787,0.825003,0.63938,0,0,0,0,0,0,0,0,0,0.079045,0.137997,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,1.177641,0,0.592421,2.569374,1.020361,1.652536,1.071145,1.78533,0,0.054996,0.876867,0.900132,0.636461,-0.097194,-0.131651,0.449681,0.296805,0.767142,-0.156255,-0.316241,-1.61772,-0.914698,0.967933,0.737071,0.623847,0.154408,-0.91574,-0.797298,-0.610986,-0.927524,0.662877,0.647774,0.444822,0.346046,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.046035,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.621303,-0.771855,0.720587,0.415034,0.761168,0.605004,0.853411,0,-0.34783,0.628393,'\'(-inf-0.980205]\''
43.486492,-84.768708,0.6138,3.44862,3.080987,1.880814,0.832961,0.041393,0.041393,1.412996,1.226762,0.597332,0.329566,2.057514,1.864432,1.321495,1.045812,1.093387,0.99734,1.13522,1.053887,1.088532,0.7377,1.867637,2.153927,1.779322,0.177511,0.740893,0.641995,1.680422,1.563479,1.090247,0.551215,0.581135,1.016481,0.021726,0.878839,0.734742,0.496409,0,0,0,0,2.663145,0,2.402579,6.076592,0,1.585874,0,0.797786,2.49276,1.160692,1.762125,1.703059,1.770852,0.043627,0.07616,0.093422,0.760021,0.694155,-0.097212,-0.13349,0.58237,0.468888,0.435562,-0.156255,-0.316241,-0.619584,0.076079,0.89736,0.474424,0.770213,0.15407,-0.121938,0.134922,0.92022,0.31799,0.759001,0.767996,0.615635,0.408115,2.129329,1.816186,1.462705,0.105678,0.256631,0.232361,0.648811,1.798782,2.076816,0.460435,1.594598,0.014025,1.064304,1.072997,0.903467,-0.42969,-0.552344,-0.505273,-0.591376,0.946483,-0.838104,0.634987,1.072475,-0.341681,0.83668,-0.771855,0.698903,0.517364,0.84326,0.973418,0.840475,0.288089,0.301168,0.366088,'\'(-inf-0.980205]\''
